,portfolio_pct,portfolio_pct_after_costs,portfolio_long_pct,portfolio_short_pct,total_trades
2022-01-11,,,,,6681.0
2022-01-12,,,,,
2022-01-13,,,,,
2022-01-14,,,,,
2022-01-17,,,,,
2022-01-18,0.9993090999389437,0.9993090999389437,0.9821071025330245,1.0165110973448628,
2022-01-19,1.0009619502221152,1.0009619502221152,0.9922066268903331,1.0097172735538975,
2022-01-20,1.0001932989550155,1.0001932989550155,1.0034964632223327,0.9968901346876984,
2022-01-21,1.0031427684440695,1.0031427684440695,0.9879787746629813,1.0183067622251576,
2022-01-24,1.0052311212424299,1.0032311212424299,0.942866749979549,1.0675954925053106,
2022-01-25,1.000614294754207,0.9986142947542069,0.9344857823744798,1.0667428071339342,
2022-01-26,1.0029531559998923,1.0009531559998923,0.9592555753932775,1.046650736606507,
2022-01-27,1.0023254649648807,1.0003254649648807,0.9623003023668094,1.0423506275629517,
2022-01-28,1.0078147996165585,1.0058147996165585,0.9647527785537036,1.0508768206794135,
2022-01-31,1.0117698562298092,1.0080143927609833,0.9845879786270098,1.0342438937183853,
2022-02-01,1.0095678656809084,1.0058124022120825,0.9888530378291353,1.0255748534184583,
2022-02-02,1.0117639790648256,1.0080085155959997,0.9994337742716843,1.0193863437437436,
2022-02-03,1.0134724190189652,1.0097169555501393,0.9817170474368843,1.040519950486823,
2022-02-04,1.013791033143832,1.010035569675006,0.9755055849939779,1.0473686411794627,
2022-02-07,1.0150259968861275,1.0095076855112184,0.983201871405553,1.0423568427543077,
2022-02-08,1.0153240232756218,1.0098057119007127,0.9709012412095845,1.0552535257292648,
2022-02-09,1.0124739541768675,1.0069556428019584,0.9884820042920163,1.0319726244493244,
2022-02-10,1.0151580869158063,1.0096397755408972,0.9884026240659323,1.037420270153286,
2022-02-11,1.0134965003784746,1.0079781890035655,0.9777735245615005,1.0447261965830548,
2022-02-14,1.0127653023775547,1.0053199641454218,0.9425906243675862,1.0807683584461258,
2022-02-15,1.0110491943263944,1.0036038560942613,0.9583506525272365,1.0615761141841549,
2022-02-16,1.0152413051928584,1.0077959669607255,0.9577538024527961,1.0705571859915233,
2022-02-17,1.026749578831272,1.019304240599139,0.9462923712352839,1.1050351644858627,
2022-02-18,1.0307895957639646,1.0233442575318317,0.9257194897430602,1.1336880798434716,
2022-02-21,1.0314262529243625,1.0219389120486109,0.9011768533142563,1.1680810368670433,
2022-02-22,1.0336439146301197,1.024156573754368,0.9353618214584369,1.138331392134377,
2022-02-23,1.0310139455530924,1.0215266046773408,0.9230533277959042,1.1453799476428554,
2022-02-24,1.035691591799471,1.0262042509237193,0.9019873172547371,1.1758012506767792,
2022-02-25,1.0351605761959828,1.0256732353202311,0.9249635816843867,1.1517629550401534,
2022-02-28,1.034853245518981,1.023532542566991,0.9303210412725545,1.1380672066753654,
2022-03-01,1.0391323246423076,1.0278116216903177,0.9121154196710591,1.1648309865235142,
2022-03-02,1.0390095979126701,1.0276888949606802,0.9182308011063639,1.1584701516289346,
2022-03-03,1.0410927427732442,1.0297720398212542,0.890383047421456,1.1904841950349905,
