,p_pct,l_pct,s_pct,pac_pct,p,l,s,pac,riskfree,riskfree_daily,benchmark,p_return_ann,l_return_ann,s_return_ann,pac_return_ann,benchmark_return_ann,p_alpha,l_alpha,s_alpha,pac_alpha,p_sr,l_sr,s_sr,pac_sr,p_std_dev,l_std_dev,s_std_dev,pac_std_dev,total_trades
2022-01-11,,,,,,,,,-0.0017399999999999998,-4.837531516588278e-06,0.005819057922899384,0.05539973708025081,-0.23846040530206247,0.48860591431589184,-0.04298264269337293,-0.06950489037940766,0.03350206669647413,-0.23354223018236714,0.4298095463782462,-0.06343930138791401,0.2745599342524495,-0.7054538426144976,2.175239811155255,-0.35924993095162827,0.1465797050237643,0.35950648063424856,0.21765466454857801,0.16183013715703004,
2022-01-12,,,,,,,,,-0.0017699999999999999,-4.921010949732185e-06,0.008520842792451244,,,,,,,,,,,,,,,,,,
2022-01-13,,,,,,,,,-0.0017399999999999998,-4.837531516588278e-06,-0.006371355086456365,,,,,,,,,,,,,,,,,,
2022-01-14,,,,,,,,,-0.0017699999999999999,-4.921010949732185e-06,-0.027405894720337387,,,,,,,,,,,,,,,,,,
2022-01-17,,,,,,,,,-0.0017299999999999998,-4.809705594799318e-06,-0.002457657971742244,,,,,,,,,,,,,,,,,,
2022-01-18,1.011793241106214,0.9896745227110813,1.0339119595013468,1.011793241106214,,,,,-0.0014099999999999998,-3.919422834064434e-06,-0.023764268747189843,,,,,,,,,,,,,,,,,,
2022-01-19,1.0147922185704614,0.9991560339585228,1.0304284031824,1.0147922185704614,0.0029640220377125104,0.009580433799051713,-0.0033692968602732076,0.0029640220377125104,-0.0014099999999999998,-3.919422834064434e-06,0.009591333144281178,,,,,,,,,,,,,,,,,,
2022-01-20,1.0192013063686125,1.010270691467512,1.0281319212697126,1.0192013063686125,0.004344818296263764,0.01112404582591009,-0.002228667130675821,0.004344818296263764,-0.00146,-4.058510760129863e-06,0.012517143888076898,,,,,,,,,,,,,,,,,,
2022-01-21,1.0193983005664111,0.9928933648283578,1.0459032363044645,1.0193983005664111,0.00019328291336329073,-0.01720066392692432,0.01728505327682539,0.00019328291336329073,-0.00157,-4.364528646161325e-06,-0.02336688878214732,,,,,,,,,,,,,,,,,,
2022-01-24,1.0053010671501297,0.9467108891798748,1.063891245120384,1.0033010671501297,-0.013828974806460392,-0.046513026760397924,0.017198540162737475,-0.015790916472332106,-0.0014099999999999998,-3.919422834064434e-06,-0.048630063948325475,,,,,,,,,,,,,,,,,,
2022-01-25,0.990364607877554,0.9217392435779206,1.0589899721771874,0.988364607877554,-0.014857697619796828,-0.026377266689714407,-0.004606930422330846,-0.014887315245265875,-0.0014299999999999998,-3.97505717109059e-06,0.002319450063072548,,,,,,,,,,,,,,,,,,
2022-01-26,0.9833968665915066,0.9401568079469054,1.0266369252361078,0.9813968665915066,-0.007035531389777638,0.019981317381576602,-0.030550852974145393,-0.007049768102289855,-0.0014000000000000002,-3.8916060821625464e-06,0.02561894862308045,,,,,,,,,,,,,,,,,,
2022-01-27,0.9940930736226614,0.9535201274508452,1.0346660197944777,0.9920930736226614,0.01087679592495383,0.014213926220586925,0.007820773207162235,0.0108989618728903,-0.00146,-4.058510760129863e-06,-0.002365621204841184,,,,,,,,,,,,,,,,,,
2022-01-28,1.0003323614199318,0.9556079795997828,1.0450567432400808,0.9983323614199318,0.006276361804366193,0.002189625671058737,0.010042586928356911,0.006289014572480989,-0.00148,-4.114147875156071e-06,0.0005855533635974464,,,,,,,,,,,,,,,,,,
2022-01-31,1.0002796848222344,0.9706283406497483,1.0263853110982744,0.9962830724959468,-5.265909584550865e-05,0.015718120160796767,-0.017866429036109355,-0.002052712105886423,-0.00149,-4.14196684950241e-06,0.02202904942728945,,,,,,,,,,,,,,,,,,
2022-02-01,1.0088223913028187,0.9791801887693724,1.034918875939819,1.0048257789765311,0.008540317883295234,0.008810630971169964,0.008314192291404954,0.008574577563766672,-0.00132,-3.6690820672813373e-06,0.01680402309963447,,,,,,,,,,,,,,,,,,
2022-02-02,1.0022739239638905,0.980917029759616,1.0200851002717186,0.9982773116376028,-0.006491199437466233,0.0017737705584366381,-0.014333273856493967,-0.0065170176521528456,-0.00134,-3.7247114044181018e-06,0.01080392108580197,,,,,,,,,,,,,,,,,,
2022-02-03,1.0133808813180702,0.9818134161756348,1.04140262856406,1.009384268991783,0.011081758278468357,0.0009138249095730355,0.020897794004307135,0.011126124198856058,-0.0013,-3.6134538410337314e-06,-0.021902727125174604,,,,,,,,,,,,,,,,,,
2022-02-04,1.0084705457499148,0.9751207784195564,1.0382745951838268,1.0044739334236272,-0.00484549852743299,-0.006816608579405692,-0.0030036734058818126,-0.0048646840643359335,-0.00132,-3.6690820672813373e-06,-0.015905810759652916,,,,,,,,,,,,,,,,,,
2022-02-07,1.0161886016286454,0.9958079530128384,1.0324075018347314,1.0101358591622442,0.007653228853591765,0.021214986954550596,-0.00565081085130148,0.005636707484602432,-0.00134,-3.7247114044181018e-06,0.006078569764435882,,,,,,,,,,,,,,,,,,
2022-02-08,1.0155270565550074,0.9913629324393232,1.0355294322609705,1.0094743140886062,-0.0006510061937102796,-0.0044637327509453595,0.003023932333590107,-0.0006549070282354519,-0.0013,-3.6134538410337314e-06,-0.01161902100832135,,,,,,,,,,,,,,,,,,
2022-02-09,1.0138766282135192,0.995440011511114,1.0281514965062035,1.007823885747118,-0.0016251938644421537,0.004112599874759315,-0.007124795804845485,-0.0016349384213686369,-0.00132,-3.6690820672813373e-06,0.026480215411477603,,,,,,,,,,,,,,,,,,
2022-02-10,1.0169176742598447,1.0014242067763348,1.0282493933336334,1.0108649317934435,0.0029994241525064247,0.006011608129089074,9.521634483111718e-05,0.003017437956504887,-0.0013800000000000002,-3.8359734119142175e-06,-0.006144936493781672,,,,,,,,,,,,,,,,,,
2022-02-11,1.0130872616807476,0.989891261312002,1.032121513639772,1.0070345192143464,-0.0037666889621965627,-0.01151654352500453,0.0037657404237165792,-0.003789242715445007,-0.0012900000000000001,-3.585640144465607e-06,-0.008053029067998652,,,,,,,,,,,,,,,,,,
2022-02-14,1.003449778348846,0.9542672343096742,1.0495907093097123,0.99545264064661,-0.009512984415491088,-0.035987818455040954,0.016925522275313742,-0.011500974739944603,-0.00126,-3.5022007212059947e-06,-0.03131731226784529,,,,,,,,,,,,,,,,,,
2022-02-15,1.0059499954596427,0.9683189257578642,1.0405394520831155,0.9979528577574066,0.0024916215686554555,0.014725111523246515,-0.008623606465180678,0.002511638433318808,-0.00156,-4.336707449148491e-06,0.02512403969739907,,,,,,,,,,,,,,,,,,
2022-02-16,1.0128730970109991,0.9742254715710702,1.0484791093726225,1.004875959308763,0.006882152773600936,0.006099793834539735,0.00763032797421781,0.006937303197782407,-0.0017000000000000001,-4.726229497320489e-06,-0.008125282645889187,,,,,,,,,,,,,,,,,,
2022-02-17,1.0117069804597771,0.9464370349776012,1.0739353128636475,1.003709842757541,-0.0011512958085896363,-0.028523619433452496,0.02427917090904863,-0.0011604582042386014,-0.00151,-4.197605631528489e-06,-0.02313227435614884,,,,,,,,,,,,,,,,,,
2022-02-18,1.0247019131712296,0.944307480381736,1.1020547328824175,1.0167047754689935,0.01284456167886372,-0.0022500753004828233,0.0261835323617301,0.012946901741793138,-0.00148,-4.114147875156071e-06,-0.025075477827175452,,,,,,,,,,,,,,,,,,
2022-02-21,1.0295745434572292,0.9206194298005448,1.1412517375986335,1.0193782953910755,0.00475516852595681,-0.025085103182297397,0.035567203285536086,0.0026295931587896337,-0.0015,-4.169786101626549e-06,-0.03308797101843319,,,,,,,,,,,,,,,,,,
2022-02-22,1.031678292825022,0.954259834903325,1.1118188312314392,1.0214820447588686,0.0020433191371735937,0.036541054874399626,-0.02579002107731776,0.0020637572698034568,-0.00169,-4.698404687419888e-06,0.017508614010278034,,,,,,,,,,,,,,,,,,
2022-02-23,1.0319765251279736,0.9523334017892606,1.1143417289514066,1.02178027706182,0.00028907490350960074,-0.002018772082406195,0.0022691626091393413,0.00029196039664292073,-0.00149,-4.14196684950241e-06,-0.00986831449130332,,,,,,,,,,,,,,,,,,
2022-02-24,1.0451224897418192,0.9346648709268718,1.1583021890414866,1.0349262416756655,0.01273862756928068,-0.018552883716136503,0.039449711832515444,0.01286574512051386,-0.0015,-4.169786101626549e-06,-0.01769806755874226,,,,,,,,,,,,,,,,,,
2022-02-25,1.0512754253001595,0.965083558162771,1.1401893729222683,1.0410791772340062,0.005887286532184621,0.032545020340535746,-0.015637384000980803,0.0059452889593158975,-0.00161,-4.4758162134339585e-06,0.02329006745942319,,,,,,,,,,,,,,,,,,
2022-02-28,1.0593955839942193,0.97499241281132,1.1399593368044938,1.0468652508165484,0.007724102075097328,0.010267354121556549,-0.00020175255377530288,0.005557765162410577,-0.00149,-4.14196684950241e-06,0.025184869997498582,,,,,,,,,,,,,,,,,,
2022-03-01,1.061413169875643,0.958669273616168,1.1603176477624932,1.048882836697972,0.001904468842334417,-0.01674181150608689,0.017858804521104554,0.0019272641630334597,-0.00151,-4.197605631528489e-06,-0.02564122255576906,,,,,,,,,,,,,,,,,,
2022-03-02,1.060215507288849,0.9508276065723524,1.1657639896327208,1.047685174111178,-0.00112836605083233,-0.008179741710335975,0.004693836968462817,-0.001141845919192086,-0.00221,-6.145663487333586e-06,0.00403250441610381,,,,,,,,,,,,,,,,,,
2022-03-03,1.061473770335338,0.9250173996878864,1.1940907226101647,1.048943437157667,0.0011867993231928775,-0.027144991064688817,0.02429885742685234,0.001200993464049338,-0.0022,-6.117824494888957e-06,-0.026214407638413983,,,,,,,,,,,,,,,,,,
2022-03-04,1.0699306763014858,0.9082530538945368,1.2277688803358098,1.0574003431238148,0.007967136072967618,-0.018123276166487345,0.028204019249080226,0.008062308859154266,-0.00228,-6.340544225214018e-06,-0.0256608255352605,,,,,,,,,,,,,,,,,,
2022-03-07,1.066141607552376,0.8903016018440344,1.2534977528162474,1.0514377531659127,-0.0035414151898212065,-0.019764813312245555,0.02095579460639252,-0.005638914339943568,-0.00252,-7.008810283815059e-06,-0.011189377547284995,,,,,,,,,,,,,,,,,,
2022-03-08,1.066060907831014,0.8961361512017332,1.247501804015825,1.0513570534445509,-7.569324824241441e-05,0.006553452611580246,-0.004783374191897227,-7.675178213717437e-05,-0.00151,-4.197605631528489e-06,-0.0018577853851626802,,,,,,,,,,,,,,,,,,
2022-03-09,1.077809677185393,0.9470406947270438,1.2200947991992714,1.0631058227989294,0.011020729930227624,0.056804474919404546,-0.021969511168904,0.011174861400212288,-0.00264,-7.3430034439603276e-06,0.04487040233747952,,,,,,,,,,,,,,,,,,
2022-03-10,1.0810099495878494,0.945681599904802,1.2278544388264268,1.066306095201386,0.0029692370278338043,-0.00143509653788787,0.006359866161422811,0.0030103046506049225,-0.00122,-3.390952044712847e-06,-0.007812439816884287,,,,,,,,,,,,,,,,,,
2022-03-11,1.0740103907059917,0.9508795290922476,1.2086573918752652,1.0593065363195282,-0.006475018000089983,0.005496489714898578,-0.015634627643248966,-0.00656430542163966,-0.0015199999999999999,-4.2254254393192525e-06,0.02073569285277399,,,,,,,,,,,,,,,,,,
2022-03-14,1.0581674266816825,0.9396714035989402,1.1652366593969377,1.0414706739190769,-0.014751220436419521,-0.011787114087950967,-0.035924764759812655,-0.01683730043092202,-0.00253,-7.036658182468791e-06,0.020588039067850783,,,,,,,,,,,,,,,,,,
2022-03-15,1.07053194864809,0.9513133400339768,1.178323766894716,1.0538351958854844,0.01168484462348407,0.012389369720572585,0.011231287131449719,0.01187217487351755,-0.00252,-7.008810283815059e-06,-0.02036368942563871,,,,,,,,,,,,,,,,,,
2022-03-16,1.069063829597937,0.9620344227681072,1.1646664460602798,1.0523670768353317,-0.0013713920934418367,0.01126977020394504,-0.011590465386629556,-0.0013931201537817905,-0.0025900000000000003,-7.2037514211586995e-06,0.043914575291791325,,,,,,,,,,,,,,,,,,
2022-03-17,1.0758825708629312,0.9817662776290124,1.158572073729363,1.0591858181003255,0.006378235869750171,0.020510549720382798,-0.005232719077236436,0.006479432334104418,-0.00255,-7.092354814997037e-06,0.008387899133780241,,,,,,,,,,,,,,,,,,
2022-03-18,1.0619120024168696,0.974676495011915,1.1377207194543373,1.045215249654264,-0.012985216811214118,-0.007221456652819036,-0.017997459759155676,-0.013189912673791437,-0.0023699999999999997,-6.5911252097317075e-06,0.014206508679639684,,,,,,,,,,,,,,,,,,
2022-03-21,1.0696204745756115,0.9781527241041652,1.1427418331708783,1.050660063591598,0.007259049847066157,0.0035665465516410144,0.004413309550123312,0.0052092752561110345,-0.00248,-6.897421473306409e-06,-0.00044239888550834383,,,,,,,,,,,,,,,,,,
2022-03-22,1.058176567301596,0.9677366126947182,1.1302701300322942,1.0392161563175826,-0.010699035355092756,-0.010648757758136895,-0.010913841408936364,-0.01089211217841024,-0.00255,-7.092354814997037e-06,-0.002309435399121762,,,,,,,,,,,,,,,,,,
2022-03-23,1.051521640295193,0.9556993805033812,1.1289975082108257,1.0325612293111794,-0.00628905157423143,-0.012438541679040793,-0.001125944840665749,-0.0064037947889346025,-0.0025,-6.953115321728376e-06,-0.02021784593449083,,,,,,,,,,,,,,,,,,
2022-03-24,1.0459636479450438,0.9425841768551592,1.1309967271587489,1.0270032369610302,-0.005285666159556057,-0.013723147587805351,0.0017707912846427476,-0.0053827242321086155,-0.00246,-6.841728738327113e-06,-0.02054792097796776,,,,,,,,,,,,,,,,,,
2022-03-25,1.0475663417443426,0.9466300433182454,1.13015624829426,1.028605930760329,0.0015322652966454076,0.004292313156141647,-0.0007431311199284085,0.0015605537953720106,-0.00249,-6.925268258295425e-06,0.0014994729314046218,,,,,,,,,,,,,,,,,,
2022-03-28,1.048085220418928,0.9492923455889064,1.1304435174446084,1.027405229634475,0.0004953181998204048,0.0028123999332714256,0.0002541853401085703,-0.0011673091608237485,-0.00252,-7.008810283815059e-06,0.010937451584811742,,,,,,,,,,,,,,,,,,
2022-03-29,1.0447083904906147,0.9431266009343646,1.1298556022425237,1.0240283997061614,-0.003221903965942241,-0.006495095723874966,-0.0005200748140107292,-0.003286755635373617,-0.00255,-7.092354814997037e-06,0.032972933779576996,,,,,,,,,,,,,,,,,,
2022-03-30,1.043544127253302,0.9405095107567416,1.1301441659455214,1.0228641364688489,-0.0011144384862900036,-0.0027749086655283195,0.00025539874513613725,-0.0011369442855750922,-0.00201,-5.588936495604102e-06,-0.006568986258659204,,,,,,,,,,,,,,,,,,
2022-03-31,1.0443995848865388,0.9297176417043036,1.1426469502644332,1.0237195941020856,0.0008197618202199219,-0.011474492207691478,0.011062999478877567,0.0008363355432421393,-0.002,-5.561103066709094e-06,-0.0012739317905176017,,,,,,,,,,,,,,,,,,
2022-04-01,1.0393317986784014,0.9366918906711232,1.1255371288813385,1.0186518078939482,-0.004852344142484477,0.00750146996676837,-0.014973847678090846,-0.004950365546712465,-0.00187,-5.199293796942506e-06,0.010745572219404531,,,,,,,,,,,,,,,,,,
2022-04-04,1.0375394209184268,0.948092216284932,1.1091236925041346,1.015012701071366,-0.0017245481782177663,0.012170838380634041,-0.014582758716735644,-0.0035724737288846953,-0.0019500000000000001,-5.421940093564004e-06,0.015005699767531189,,,,,,,,,,,,,,,,,,
2022-04-05,1.0311319767735163,0.9412388876969324,1.1031621328023136,1.008605256926456,-0.006175615129147216,-0.00722854641171311,-0.005375017901169565,-0.006312673859299345,-0.00198,-5.50543704314066e-06,-0.010085847075519405,,,,,,,,,,,,,,,,,,
2022-04-06,1.0291109032494132,0.9359324974961049,1.1044263759549344,1.0065841834023526,-0.001960053193604927,-0.005637665708661421,0.001146017539062294,-0.0020038300516719287,-0.00201,-5.588936495604102e-06,-0.02086686199158816,,,,,,,,,,,,,,,,,,
2022-04-07,1.0333525040478364,0.9388520713999432,1.1099900036479426,1.0108257842007755,0.004121616810229378,0.0031194278558006605,0.0050375722765563236,0.004213855997702964,-0.0020499999999999997,-5.700272992625877e-06,-4.254697286354414e-05,,,,,,,,,,,,,,,,,,
2022-04-08,1.0496765960744925,0.9337464837518756,1.147743775349322,1.0271498762274316,0.015797215338146042,-0.0054381172536100975,0.0340127132472392,0.016149263584093188,-0.00191,-5.3106147207548915e-06,-0.0005393147754477745,,,,,,,,,,,,,,,,,,
2022-04-11,1.0700992421752835,0.9654622318173052,1.158415940733189,1.044835568633106,0.019456131704914004,0.033966123157961325,0.009298386637399902,0.017218219867417117,-0.002,-5.561103066709094e-06,-0.01655501979898477,,,,,,,,,,,,,,,,,,
2022-04-12,1.067659007600782,0.9523628416364716,1.1666348617650188,1.042395334058604,-0.002280381555584632,-0.013567998570152673,0.00709496541167054,-0.0023355201983544793,-0.00232,-6.451910768645597e-06,0.007464422763548306,,,,,,,,,,,,,,,,,,
2022-04-13,1.0551877283392603,0.9399533230241744,1.154101821854273,1.0299240547970825,-0.011680957283867976,-0.01303024232967076,-0.010742898503636855,-0.011964058984189951,-0.00214,-5.950796382880874e-06,0.00034492793572038494,,,,,,,,,,,,,,,,,,
