,portfolio_pct,portfolio_pct_after_costs,portfolio_long_pct,portfolio_short_pct,total_trades
2022-01-11,,,,,2370.0
2022-01-12,,,,,
2022-01-13,,,,,
2022-01-14,,,,,
2022-01-17,,,,,
2022-01-18,1.0033967022848185,1.0033967022848185,0.9778805835570665,1.0289128210125704,
2022-01-19,0.9998466478188461,0.9998466478188461,0.9842764341665184,1.0154168614711738,
2022-01-20,0.9907773147577823,0.9907773147577823,0.9886752596012524,0.9928793699143121,
2022-01-21,1.0005528156117036,1.0005528156117036,0.9787303560615183,1.0223752751618889,
2022-01-24,0.9997454205490652,0.9977454205490652,0.9340942126986961,1.0653966283994345,
2022-01-25,0.9980779779855785,0.9960779779855785,0.9315270568633088,1.0646288991078483,
2022-01-26,0.9947079077381069,0.9927079077381069,0.9599132699717364,1.0295025455044777,
2022-01-27,0.9883830911428922,0.9863830911428922,0.94597947243933,1.0307867098464545,
2022-01-28,0.9903588620081551,0.9883588620081551,0.9473525052904562,1.0333652187258542,
2022-01-31,0.9914385458693856,0.9874596730082431,0.960522523323023,1.0175486410927843,
2022-02-01,0.9779823713203847,0.9740034984592422,0.9559920389951079,0.9951667763226976,
2022-02-02,0.9776000982451221,0.9736212253839795,0.9598845623687549,0.9905097067985252,
2022-02-03,0.9719150234528281,0.9679361505916856,0.9333329335123004,1.0056911860703919,
2022-02-04,0.971617734200568,0.9676388613394254,0.9205318438641956,1.0178976972139764,
2022-02-07,0.9697713636476011,0.9639045268686719,0.9241249139703065,1.0116315730983172,
2022-02-08,0.9637952411299969,0.9579284043510677,0.8926060922016054,1.03119814983181,
2022-02-09,0.961089797587426,0.9552229608084968,0.9125394335165011,1.0058539214317723,
2022-02-10,0.9637107777699219,0.9578439409909927,0.9211886780747052,1.00244663723856,
2022-02-11,0.9699521437464185,0.9640853069674893,0.9115477257913405,1.024570321474918,
2022-02-14,0.9661563233242263,0.9583835474418609,0.8740925384650096,1.0588594157631697,
2022-02-15,0.9578402349949607,0.9500674591125954,0.8721926139921666,1.0441271635774814,
2022-02-16,0.9536726224375666,0.9458998465552012,0.8638535399761933,1.0441310124786665,
2022-02-17,0.9573528059150634,0.9495800300326981,0.8474988093399606,1.067846110069893,
2022-02-18,0.9555210293056735,0.9477482534233082,0.8207542708129136,1.09092709537816,
2022-02-21,0.9645700471661145,0.9548932658597947,0.8055233071374214,1.138445945068857,
2022-02-22,0.9643218529448959,0.9546450716385761,0.8329690122424395,1.1105038515214019,
2022-02-23,0.9753508535784806,0.9656740722721608,0.8334480604222553,1.1320828046087554,
2022-02-24,0.9738026740711698,0.9641258927648501,0.7957812168426214,1.1666532891737678,
2022-02-25,0.9792980872071194,0.9696213059007996,0.8337335295183398,1.1396918027699485,
2022-02-28,0.9806491796542784,0.9689013023819056,0.8471587400196365,1.1175577924760591,
2022-03-01,0.9822391458163658,0.970491268543993,0.8102087446377432,1.1576877201821274,
2022-03-02,0.9775723675271745,0.9658244902548017,0.8080162188363804,1.1505466894051075,
2022-03-03,0.9905794499656547,0.9788315726932819,0.797069067207648,1.1875080059108003,
2022-03-04,0.9914283730714915,0.9796804957991186,0.7669376785020968,1.219337240828025,
2022-03-07,0.9889974995699283,0.9752118093732662,0.7664924265121057,1.242999119322048,
2022-03-08,0.9928738043297448,0.9790881141330827,0.7903414455249678,1.2269027098288188,
2022-03-09,0.9982847184521042,0.9844990282554421,0.8357116282793713,1.192354355319134,
2022-03-10,0.9968449464268702,0.9830592562302081,0.8226421635239715,1.2025442760240659,
2022-03-11,0.997240005835882,0.9834543156392199,0.8471054348372699,1.1788711235287912,
2022-03-14,0.998966839185022,0.9830917621998797,0.8423949454095009,1.1449696258480446,
2022-03-15,1.0047510461899012,0.988875969204759,0.8314892154084274,1.1674437698588767,
2022-03-16,1.0093782516658332,0.9935031746806909,0.8804329844276867,1.1277544117914813,
2022-03-17,1.0095812078111182,0.9937061308259757,0.8859277756853368,1.1226655328244008,
2022-03-18,1.0125805769392096,0.9967054999540672,0.9068141828701903,1.10777786389573,
2022-03-21,1.0124859163401883,0.9944298174774718,0.8994941500674418,1.0983511905813441,
2022-03-22,1.0005214092350299,0.9824653103723135,0.8899024091365227,1.0840139173019465,
2022-03-23,0.9986447649125109,0.9805886660497944,0.8762977117161053,1.093865326077326,
2022-03-24,1.0028634315582656,0.9848073326955492,0.8622829423379382,1.1163174287470026,
2022-03-25,0.9972757351761801,0.9792196363134636,0.8586746551011751,1.1087503232195945,
2022-03-28,0.9990956944302649,0.9792895295461118,0.8710866539170784,1.1039873207009019,
2022-03-29,0.9862887322286803,0.9664825673445272,0.8753965706277902,1.074063479587021,
2022-03-30,0.9895502098786648,0.9697440449945117,0.8753494785114404,1.0806335270033398,
2022-03-31,0.9881303225513033,0.9683241576671502,0.8657924862469394,1.0873507446131176,
2022-04-01,0.9892204363742997,0.9694142714901466,0.8777025441798334,1.0776209143262165,
2022-04-04,0.9941640668846278,0.9724970879791668,0.8989769532049525,1.0577412844490455,
2022-04-05,0.9892349006163932,0.9675679217109322,0.8767023896212007,1.070157515496328,
2022-04-06,0.9887118051310373,0.9670448262255763,0.8619627929361751,1.083850921210642,
2022-04-07,0.9865722371715768,0.9649052582661158,0.8530194300562768,1.0885151481716193,
2022-04-08,0.9861260051618783,0.9644590262564173,0.8563268791879064,1.0843152350205927,
2022-04-11,0.9882205820712501,0.9647381422976277,0.8521163552068244,1.1002305783329225,
2022-04-12,0.9969553177030387,0.9734728779294163,0.8694489912619978,1.1003674135413264,
