,p_pct,l_pct,s_pct,pac_pct,p,l,s,pac,riskfree,riskfree_daily,benchmark,p_return_ann,l_return_ann,s_return_ann,pac_return_ann,benchmark_return_ann,p_sr,l_sr,s_sr,pac_sr,benchmark_sr,p_std_dev,l_std_dev,s_std_dev,pac_std_dev,benchmark_std_dev,total_trades
2022-01-18,1.0135490675365817,0.9955332516416148,1.0315648834315485,1.0135490675365817,,,,,-0.0014099999999999998,-3.919422834064434e-06,-0.018335829127423153,0.1269272078282262,0.14834114021887967,0.37397433825260507,0.03682177815473797,-0.24874401670436674,0.48824322100970424,0.15684766869831948,1.5625879744006756,0.0809740732265361,-1.6556689133009301,0.22872667647190195,0.848518710839885,0.22956875744128963,0.26636698289409233,0.15945034249315737,1791.0
2022-01-19,1.0172106224040929,1.007202890636702,1.0272183541714832,1.0172106224040929,0.0036126074057869495,0.011721998211355,-0.004213529686670214,0.0036126074057869495,-0.0014099999999999998,-3.919422834064434e-06,0.0020073154565776186,,,,,,,,,,,,,,,,,Regression for p
2022-01-20,1.014135712431777,1.010041777202375,1.0182296476611783,1.014135712431777,-0.003022884252868563,0.0028185846089840982,-0.008750531446213183,-0.003022884252868563,-0.00146,-4.058510760129863e-06,0.003693708321222955,,,,,,,,,,,,,,,,,,0,1,2,3
2022-01-21,1.0229799122481158,1.0064011160869994,1.0395587084092324,1.0229799122481158,0.008720923351699605,-0.003604465872153906,0.02094720066052469,0.008720923351699605,-0.00157,-4.364528646161325e-06,-0.016687070873238063,,,,,,,,,,,,,,,,,0,Model:,OLS,Adj. R-squared:,0.001
2022-01-24,1.027066364949535,0.968342852743773,1.0857898771552974,1.025066364949535,0.003994655860288354,-0.037816197473231394,0.04447191714339005,0.0020395832571473704,-0.0014099999999999998,-3.919422834064434e-06,-0.04244107917864837,,,,,,,,,,,,,,,,,1,Dependent Variable:,Rp-Rf,AIC:,-2757.1964
2022-01-25,1.0115129408384462,0.9454187923516536,1.0776070893252392,1.0095129408384462,-0.01514354343777291,-0.023673495732595806,-0.0075362535627028215,-0.015173089902188464,-0.0014299999999999998,-3.97505717109059e-06,0.006933991176122367,,,,,,,,,,,,,,,,,2,Date:,2024-05-10 18:26,BIC:,-2748.8117
2022-01-26,1.0180186558864397,0.9732791987379183,1.062758113034961,1.0160186558864397,0.006431667638973515,0.02946885191161064,-0.013779582964302928,0.0064444097592153415,-0.0014000000000000002,-3.8916060821625464e-06,0.027629535211945333,,,,,,,,,,,,,,,,,3,No. Observations:,489,Log-Likelihood:,1380.6
2022-01-27,1.0105536733120195,0.980565455781348,1.0405418908426918,1.0085536733120195,-0.007332854394421773,0.007486296894948508,-0.020904307311120363,-0.007347288882119218,-0.00146,-4.058510760129863e-06,0.00395761353457913,,,,,,,,,,,,,,,,,4,Df Model:,1,F-statistic:,1.250
2022-01-28,1.0141904840247802,0.9807674632428672,1.0476135048066937,1.0121904840247802,0.0035988298383413664,0.0002060111952018051,0.006796087717597654,0.0036059664537413383,-0.00148,-4.114147875156071e-06,-0.0020539138177063654,,,,,,,,,,,,,,,,,5,Df Residuals:,487,Prob (F-statistic):,0.264
2022-01-31,1.0238011029254377,1.0032026604965454,1.0397981283322697,1.0202698618026205,0.009476147777011334,0.0228751443073949,-0.007460171559993456,0.007982072451140132,-0.00149,-4.14196684950241e-06,0.015278355456616044,,,,,,,,,,,,,,,,,6,R-squared:,0.003,Scale:,0.00020750
2022-02-01,1.035827124921865,1.0379390583015446,1.029113774520125,1.032295883799048,0.011746443681359242,0.03462550407093823,-0.010275411660224054,0.011787099126087774,-0.00132,-3.6690820672813373e-06,0.012784279607299887,,,,,,,,,,,,,,,,,,Coef.,Std.Err.,t,P>|t|,[0.025,0.975]
2022-02-02,1.026467784337576,1.026222466473048,1.022111685180044,1.022936543214759,-0.009035620287502044,-0.011288323466379091,-0.006803999240362013,-0.009066529016704683,-0.00134,-3.7247114044181018e-06,0.006306551677998984,,,,,,,,,,,,,,,,,const,0.00032752067040260266,0.000656002960379791,0.49926706155866357,0.6178167185432436,-0.0009614248445330393,0.0016164661853382447
2022-02-03,1.0269480907685635,1.0148051675313627,1.0344895969837045,1.0234168496457463,0.00046792158343045287,-0.011125559335028457,0.012110136282690087,0.00046953687809203615,-0.0013,-3.6134538410337314e-06,-0.007056083778799738,,,,,,,,,,,,,,,,,Rm-Rf,-0.07259340328341435,0.0649187355737239,-1.118219611670884,0.2640245000005128,-0.20014879267464508,0.054961986107816385
