,portfolio_pct,portfolio_pct_after_costs,portfolio_long_pct,portfolio_short_pct,total_trades
2022-01-11,,,,,2645.0
2022-01-12,,,,,
2022-01-13,,,,,
2022-01-14,,,,,
2022-01-17,,,,,
2022-01-18,0.9990647566680985,0.9990647566680985,0.97939071549553,1.0187387978406668,
2022-01-19,0.9951841128347944,0.9951841128347944,0.9880877274097452,1.0022804982598437,
2022-01-20,0.9909618196908848,0.9909618196908848,0.9917330970142709,0.9901905423674987,
2022-01-21,0.9895366312404458,0.9895366312404458,0.9727197853128624,1.0063534771680291,
2022-01-24,0.9854570766382946,0.9834570766382946,0.9284630062663844,1.0424511470102047,
2022-01-25,0.9834048303136048,0.9814048303136048,0.924053762924264,1.0427558977029454,
2022-01-26,0.9817990312286679,0.9797990312286678,0.9483028954106885,1.015295167046647,
2022-01-27,0.9700744377804852,0.9680744377804852,0.9344321823567503,1.0057166932042199,
2022-01-28,0.9769251618020983,0.9749251618020983,0.9416255722500878,1.0122247513541085,
2022-01-31,0.9755856102092848,0.9719665493715564,0.9569061388315047,0.9896312598758511,
2022-02-01,0.9815183373974331,0.9778992765597047,0.9651852145154395,0.993217638568213,
2022-02-02,0.9807214365973372,0.9771023757596088,0.9702607395275901,0.9865483119558706,
2022-02-03,0.985278280901672,0.9816592200639436,0.9525693602442517,1.0133533798478787,
2022-02-04,0.9789339386204249,0.9753148777826964,0.9348625845679309,1.0183714709617049,
2022-02-07,0.9774034373750513,0.972352082133564,0.9484339221166501,1.0020812143207625,
2022-02-08,0.980482067498093,0.9754307122566057,0.9446099488181451,1.0120624478653508,
2022-02-09,0.9836964658573262,0.9786451106158389,0.9757253769573491,0.9873758164446133,
2022-02-10,0.9834333996148364,0.9783820443733492,0.9682618615293245,0.9943131993876584,
2022-02-11,0.980351717742977,0.9753003625014898,0.9586749128247151,0.9977367843485491,
2022-02-14,0.9747403966626061,0.9679525706335329,0.9254676106365738,1.0208860381437046,
2022-02-15,0.9669919959438827,0.9602041699148095,0.944352191449108,0.9865046558937235,
2022-02-16,0.9633294703347542,0.956541644305681,0.9326028117531129,0.9909289843714618,
2022-02-17,0.966056736132168,0.9592689101030948,0.9154524102626033,1.013533917456799,
2022-02-18,0.9714189977261314,0.9646311716970581,0.8945829943319039,1.045127856575425,
2022-02-21,0.9703160421405422,0.9617521813100453,0.8724797517665783,1.0700694808952371,
2022-02-22,0.9672757419575488,0.9587118811270519,0.907122981526706,1.0293456507691228,
2022-02-23,0.9721341266947772,0.9635702658642802,0.9021067116299772,1.044078690140308,
2022-02-24,0.9759813498002086,0.9674174889697116,0.8859534328648541,1.067926415116294,
2022-02-25,0.9792353366462139,0.9706714758157169,0.9152079722908774,1.0451798493822813,
2022-02-28,0.9853605790535065,0.974932783517208,0.9345440327989148,1.027131940319404,
2022-03-01,0.9804957918412741,0.9700679963049756,0.9082289921365188,1.0437174065573351,
2022-03-02,0.9836390752395976,0.9732112797032991,0.9282200300024043,1.0300129354880965,
2022-03-03,0.9833929391845898,0.9729651436482913,0.901207595560737,1.0565330978197485,
2022-03-04,0.9861271119314865,0.9756993163951881,0.8780705978685799,1.085138441005699,
2022-03-07,0.9933697529649038,0.9813623016454552,0.881877441898339,1.1017137555078338,
2022-03-08,0.9942492360746953,0.9822417847552467,0.8943151100361164,1.0910350535896394,
2022-03-09,1.0055372631834314,0.9935298118639827,0.9382578389310602,1.0696683789121677,
2022-03-10,1.0019424056394766,0.9899349543200279,0.9333040260796949,1.0674324766756234,
2022-03-11,0.9994900980768149,0.9874826467573663,0.9468337018574265,1.0489981857725685,
2022-03-14,1.0058603523055374,0.9919354675362314,0.9695562386917781,1.0198840255512696,
2022-03-15,1.0039193345157078,0.9899944497464019,0.9517833909797736,1.033774837683615,
2022-03-16,1.0035182762349235,0.9895933914656175,0.9946966678187668,0.9900594442830531,
2022-03-17,1.0094700806721892,0.9955451959028832,1.0067760048417274,0.9898837161346238,
2022-03-18,1.016576313513312,1.002651428744006,1.0230924229793603,0.9877797636792365,
2022-03-21,1.0171251591449457,1.0013249723337738,1.0251360277435455,0.9842629181177232,
2022-03-22,1.0184960315013278,1.002695844690156,1.0165762712237005,0.9955644193503324,
2022-03-23,1.0190285284610379,1.003228341649866,1.0016998745549832,1.0115058099384697,
2022-03-24,1.014806881613542,0.9990066948023701,0.9864338418056411,1.0183285489928202,
2022-03-25,1.0213683433772431,1.0055681565660712,0.9935075091587464,1.0243778051671173,
2022-03-28,1.0249463745089233,1.0072890617206298,1.0030285902909808,1.02062595214035,
2022-03-29,1.0229568724715077,1.0052995596832142,1.013786972457873,1.0058885658986267,
2022-03-30,1.022522505271295,1.0048651924830014,1.0124847659231015,1.0063220380329725,
2022-03-31,1.0197273186745601,1.0020700058862668,1.0051412062034895,1.0080752245591151,
2022-04-01,1.0189817091086468,1.0013243963203533,1.0216413297170344,0.9900838819137434,
2022-04-04,1.0194722675352486,1.0002304450843278,1.031467657572027,0.980785879085815,
2022-04-05,1.023277009972939,1.0040351875220181,1.0286540663375898,0.991208955195633,
2022-04-06,1.0178799320483523,0.9986381095974314,1.0023742914283151,1.0066945742557343,
2022-04-07,1.0135653717934094,0.9943235493424887,0.9991203579745975,1.001319387199566,
2022-04-08,1.0184535433325814,0.9992117208816607,1.0006818922511616,1.0095341960013464,
2022-04-11,1.018567588886639,0.99754242680815,0.9823328347719079,1.0257657362913009,
2022-04-12,1.0204102221275382,0.999385060049049,0.9960729496624899,1.015710887882517,
2022-04-13,1.0190068211358527,0.9979816590573638,0.9966555923551801,1.0123214432064562,
2022-04-14,1.0118077652589115,0.9907826031804224,0.9905997218596367,1.0039792019481169,
2022-04-19,1.017122630366421,0.9960974682879319,0.9858055013394571,1.0194031526833154,
2022-04-20,1.016178739071479,0.9932743053475145,0.9786784970121034,1.0247701837740968,
2022-04-21,1.0116481678104603,0.9887437340864959,0.976472345165585,1.017915193098578,
2022-04-22,1.0098467511993343,0.9869423174753699,0.9582919491822647,1.0324927558596462,
2022-04-25,1.0080748025953867,0.9851703688714223,0.932394124931372,1.0548466829026437,
2022-04-26,1.0095872808342679,0.9866828471103034,0.909089234532602,1.0811765297791762,
2022-04-27,1.0122374622121748,0.9875015336332811,0.9179741827307141,1.080384220759043,
2022-04-28,1.0180452289153683,0.9933093003364746,0.9245509410203016,1.0854229958758426,
2022-04-29,1.0229549835819156,0.9982190550030219,0.9470501467869006,1.0727432994423383,
2022-05-02,1.0147769068530157,0.9900409782741221,0.9163596679207131,1.0870776248507261,
2022-05-03,1.0176099604969242,0.9928740319180305,0.9231404704032719,1.085962929655984,
2022-05-04,1.0129381967699835,0.9863418082264698,0.907186240522209,1.0945766098197263,
2022-05-05,1.0140147066100171,0.9874183180665033,0.8881240996428895,1.1157917703791127,
2022-05-06,1.0095719388642053,0.9829755503206915,0.8600421456049899,1.1349881889253888,
2022-05-09,1.0119319946133738,0.98533560606986,0.8245562272200367,1.175194218808679,
2022-05-10,1.0097683964902096,0.9831720079466958,0.8315794807727463,1.1638437690096408,
2022-05-11,1.0150424134666844,0.986615359935434,0.8673794722182359,1.1471535658628478,
2022-05-12,1.0190119978996455,0.9905849443683951,0.8756415920076266,1.146830614939379,
2022-05-13,1.0207931827647345,0.992366129233484,0.8988228392529796,1.127211737424204,
2022-05-16,1.0242816946688889,0.9958546411376384,0.9145852578216445,1.118426342663848,
2022-05-17,1.0213760724235643,0.992949018892314,0.9208699762312744,1.106330379763569,
2022-05-18,1.0207999185640204,0.9903041652547443,0.9015754392721418,1.1149413834681046,
2022-05-19,1.0277231017211972,0.9972273484119211,0.9158146163604114,1.1145485726941884,
2022-05-20,1.0308270172996825,1.0003312639904065,0.9229039377254512,1.1136670824861195,
2022-05-23,1.026308105357237,0.9958123520479608,0.9283797776235532,1.0991534187031262,
2022-05-24,1.0310792387647274,1.0005834854554514,0.9211297376057512,1.1159457255359093,
2022-05-25,1.027396553943646,0.9949211828182822,0.9083991961694553,1.1209127198627087,
2022-05-27,1.0316142279059233,0.9991388567805594,0.9365090917794605,1.1012381721772577,
2022-05-30,1.03184600880362,0.9993706376782564,0.9487471419704109,1.0894636837817013,
2022-05-31,1.0287101696146332,0.9962347984892695,0.931787996209189,1.1001511511649495,
2022-06-01,1.0317740370755804,0.9992986659502165,0.9174490004620729,1.1206178818339598,
2022-06-02,1.032353545608642,0.9979969569851914,0.9258546564460498,1.1101900574673533,
2022-06-03,1.030237324114694,0.9958807354912436,0.9133229731244736,1.118489297801034,
2022-06-07,1.0299586993349117,0.9956021107114612,0.9115664676936518,1.119688553672291,
2022-06-08,1.038312016355811,1.0039554277323606,0.9253962045797492,1.122565450827992,
2022-06-09,1.033536233227124,0.9991796446036737,0.9013921003798604,1.1370179887705072,
2022-06-10,1.027540065817412,0.9914142083773834,0.8681367165827014,1.169046693333931,
2022-06-13,1.032049196385357,0.9959233389453283,0.8600259068551517,1.1861757641973705,
2022-06-14,1.0393988495596516,1.0032729921196228,0.8459765803103546,1.2149243970907566,
2022-06-15,1.0369550060654336,1.0008291486254048,0.8596148576400748,1.1963984327726007,
2022-06-16,1.0383240106043414,1.0021981531643127,0.8264498258185414,1.2323014736719498,
2022-06-17,1.0357964561895685,0.9975957781852156,0.8345991722334508,1.2329957047434625,
2022-06-20,1.040214040735325,1.0020133627309722,0.8428932551915473,1.233536790876879,
2022-06-21,1.0386476057296419,1.000446927725289,0.8348044447468107,1.2384927313102492,
2022-06-22,1.0336573636600186,0.9954566856556656,0.8205325917692413,1.242784100148572,
2022-06-23,1.0295853054263349,0.991384627421982,0.8014005293028279,1.253772046147618,
2022-06-27,1.0321814736036516,0.9924514582881878,0.8389131728581201,1.218015976638159,
2022-06-28,1.0328333430612646,0.9931033277458009,0.8327217345184891,1.2255111538930161,
2022-06-29,1.0294797814103835,0.9897497660949198,0.8202137423605758,1.2313120227491674,
2022-06-30,1.0284805535216202,0.9887505382061563,0.8044917485659392,1.245035560766277,
2022-07-01,1.0328135262060005,0.9930835108905367,0.8156888154810925,1.2425044392198845,
2022-07-04,1.029705740936431,0.9881522803242898,0.815529707486633,1.2461234428242947,
2022-07-05,1.03103766670253,0.9894842060903889,0.810720816157842,1.2535961856852837,
2022-07-06,1.0327581987933008,0.9912047381811595,0.8436113029024085,1.2241467631222587,
2022-07-07,1.02845774335239,0.9869042827402488,0.8621233737174364,1.1970337814254093,
2022-07-08,1.022787200126619,0.9812337395144779,0.8559780375619819,1.1918380311293217,
2022-07-11,1.0259315189420848,0.9826199381635834,0.8472876991773428,1.1884625301751883,
2022-07-12,1.0273250306499002,0.9840134498713988,0.8691749438291596,1.1693623089390024,
2022-07-13,1.0274085973495308,0.9840970165710295,0.8571437788046123,1.181560607362811,
2022-07-14,1.022764428311841,0.9794528475333394,0.837768025907512,1.1916480221845311,
2022-07-15,1.0180886869954375,0.9747771062169361,0.8409217232272641,1.1791428422319725,
2022-07-18,1.0128680529578107,0.9684047624632992,0.8568491355217189,1.1447849831442813,
2022-07-19,1.0113127298717008,0.9668494393771894,0.8659783545546103,1.1325451179391703,
2022-07-20,1.0078153518635664,0.9633520613690548,0.8578261830777204,1.1337025333997912,
2022-07-21,1.0127142602397936,0.9682509697452822,0.8742219891151961,1.1271045441147702,
2022-07-22,1.0136256765810072,0.9691623860864959,0.8966181471569092,1.106531218755484,
2022-07-25,1.014435918769755,0.9682252332142395,0.8881445373968625,1.1065171971671786,
2022-07-26,1.0109313510762894,0.9647206655207738,0.8741761363064122,1.1134764628706975,
2022-07-27,1.0121175438244383,0.9659068582689228,0.8754903587621016,1.114534625911306,
2022-07-28,1.013082623187843,0.9668719376323275,0.8961541054505504,1.0958010379496668,
2022-07-29,1.0172951736019638,0.9710844880464483,0.9264150925164493,1.0739651517120095,
2022-08-01,1.0167598007319427,0.9686359014153888,0.9077586311923335,1.0871501310903868,
2022-08-02,1.0179948134194485,0.9698709141028946,0.8961902493765783,1.1011885382811537,
2022-08-03,1.016389486576543,0.9682655872599891,0.9064335856526399,1.087734548319281,
2022-08-04,1.0132527424355213,0.9651288431189674,0.9116710349997131,1.0762236106901644,
2022-08-05,1.0176742047976166,0.9695503054810626,0.8948865251057887,1.101851045308279,
2022-08-08,1.0176342990261769,0.9677254645169192,0.9083986825355529,1.0882536723392466,
2022-08-09,1.0173088653471352,0.9674000308378774,0.8885225971109825,1.1074788904057333,
2022-08-10,1.0103878048785098,0.9604789703692521,0.9159014666354037,1.0662578999440615,
2022-08-11,1.0098437876565374,0.9599349531472797,0.9201859026909822,1.0608854294445385,
2022-08-12,1.0031401340296173,0.9532312995203598,0.9236387789623404,1.0440252459193402,
2022-08-15,1.0076926924680758,0.9564650130283204,0.9222708481311104,1.0503719181329307,
2022-08-16,1.0109435629841308,0.9597158835443754,0.9258408655334197,1.0533036417627313,
2022-08-17,1.0117168188801364,0.9604891394403812,0.9112744917582025,1.06941652732996,
2022-08-18,1.0113426291667191,0.9601149497269638,0.9196891069289117,1.060253532732416,
