,p_pct,l_pct,s_pct,pac_pct,p,l,s,pac,riskfree,riskfree_daily,benchmark,p_return_ann,l_return_ann,s_return_ann,pac_return_ann,benchmark_return_ann,p_sr,l_sr,s_sr,pac_sr,benchmark_sr,p_std_dev,l_std_dev,s_std_dev,pac_std_dev,benchmark_std_dev,total_trades
2022-01-18,1.0030925320024946,0.9807196928429432,1.0254653711620458,1.0030925320024946,,,,,-0.0014099999999999998,-3.919422834064434e-06,-0.00682115914532222,0.004849188411634842,-0.2712295220823223,0.3948500493171241,-0.07884021351898152,-0.2510238875299807,-0.10556448148370623,-0.9350750811538614,2.275188281791797,-0.8664086156920775,-1.4946610559682232,0.09855369930189274,0.3063737730082056,0.16684205600840946,0.10860138090912357,0.1781519930846329,6533.0
2022-01-19,1.0016101464852842,0.9782072436811524,1.0250130492894165,1.0016101464852842,-0.0014778153260208704,-0.0025618422675980357,-0.00044108936815367983,-0.0014778153260208704,-0.0014099999999999998,-3.919422834064434e-06,-0.002683525880105564,,,,,,,,,,,,,,,,,Regression for p
2022-01-20,1.0033938413422898,0.986462847562801,1.0203248351217784,1.0033938413422898,0.0017808274639237176,0.008439524379906915,-0.004573809251392613,0.0017808274639237176,-0.00146,-4.058510760129863e-06,0.02070506681260542,,,,,,,,,,,,,,,,,,0,1,2,3
2022-01-21,0.9937876131143264,0.960782422936519,1.0267928032921338,0.9937876131143264,-0.009573736485279483,-0.026032835083175332,0.006339126470035872,-0.009573736485279483,-0.00157,-4.364528646161325e-06,-0.02721058040302038,,,,,,,,,,,,,,,,,0,Model:,OLS,Adj. R-squared:,0.005
2022-01-24,0.9943870144511204,0.9091115467110726,1.0796624821911682,0.9923870144511204,0.0006031483275541483,-0.05377999741868755,0.05149011439262341,-0.0014093541162348844,-0.0014099999999999998,-3.919422834064434e-06,-0.05658644130075319,,,,,,,,,,,,,,,,,1,Dependent Variable:,Rp-Rf,AIC:,-3583.0385
2022-01-25,0.9955704275717367,0.9145749753711376,1.076565879772336,0.9935704275717367,0.0011900930959658496,0.006009635099048394,-0.002868120796925,0.001192491541488927,-0.0014299999999999998,-3.97505717109059e-06,0.0006815968841284992,,,,,,,,,,,,,,,,,2,Date:,2024-04-26 23:01,BIC:,-3574.6538
2022-01-26,0.992808001739813,0.9346636878939022,1.050952315585724,0.990808001739813,-0.0027747166402496415,0.021965080024863415,-0.023791915263029262,-0.0027803019849081956,-0.0014000000000000002,-3.8916060821625464e-06,0.03138075313807542,,,,,,,,,,,,,,,,,3,No. Observations:,489,Log-Likelihood:,1793.5
2022-01-27,0.991593913343182,0.9271854369584952,1.0560023897278692,0.989593913343182,-0.001222883371712724,-0.00800100724171482,0.004805236229324494,-0.0012253518285066933,-0.00146,-4.058510760129863e-06,4.7172036416798235e-05,,,,,,,,,,,,,,,,,4,Df Model:,1,F-statistic:,3.691
2022-01-28,0.9884207990945838,0.9186002630792134,1.0582413351099542,0.9864207990945838,-0.0032000138422593194,-0.009259392498057628,0.0021202086319729307,-0.0032064811695116102,-0.00148,-4.114147875156071e-06,-0.0009433962264150386,,,,,,,,,,,,,,,,,5,Df Residuals:,487,Prob (F-statistic):,0.0553
2022-01-31,0.9840811649917376,0.9291140891390236,1.033528134731937,0.9803376494556276,-0.004390472263252065,0.011445485574505643,-0.02335308549958459,-0.006166891092057036,-0.00149,-4.14196684950241e-06,0.026440037771482405,,,,,,,,,,,,,,,,,6,R-squared:,0.008,Scale:,3.8332e-05
2022-02-01,0.9782098175593328,0.9307473478486789,1.0201521811574716,0.9744663020232228,-0.005966324365586306,0.0017578666912356766,-0.012942031401916854,-0.005989107360780399,-0.00132,-3.6690820672813373e-06,0.014949402023919145,,,,,,,,,,,,,,,,,,Coef.,Std.Err.,t,P>|t|,[0.025,0.975]
