,p_pct,l_pct,s_pct,pac_pct,p,l,s,pac,riskfree,riskfree_daily,benchmark,p_return_ann,l_return_ann,s_return_ann,pac_return_ann,benchmark_return_ann,p_alpha,l_alpha,s_alpha,pac_alpha,p_sr,l_sr,s_sr,pac_sr,p_std_dev,l_std_dev,s_std_dev,pac_std_dev,total_trades
2022-01-11,,,,,,,,,-0.0017399999999999998,-4.837531516588278e-06,0.008677662264124919,0.02834220260064524,-0.1252908445629115,0.20158503947205553,-0.06939016952315968,-0.01963490246445887,0.004683053401471779,-0.1157082597613195,0.15226091919522838,-0.09119502138394525,0.23787155128353188,-0.5816741645166585,1.0465901143591458,-1.369378070830509,0.055439078878095224,0.24145075720493328,0.17813106965951894,0.061739700839569416,
2022-01-12,,,,,,,,,-0.0017699999999999999,-4.921010949732185e-06,0.009927321646985954,,,,,,,,,,,,,,,,,,
2022-01-13,,,,,,,,,-0.0017399999999999998,-4.837531516588278e-06,-0.002192172670942516,,,,,,,,,,,,,,,,,,
2022-01-14,,,,,,,,,-0.0017699999999999999,-4.921010949732185e-06,-0.02289280628051893,,,,,,,,,,,,,,,,,,
2022-01-17,,,,,,,,,-0.0017299999999999998,-4.809705594799318e-06,0.0,,,,,,,,,,,,,,,,,,
2022-01-18,1.00385370055749,0.9803998766954838,1.0273075244194962,1.00385370055749,,,,,-0.0014099999999999998,-3.919422834064434e-06,-0.02020533128930313,,,,,,,,,,,,,,,,,,
2022-01-19,1.0001241681576445,0.9859451151747436,1.0143032211405454,1.0001241681576445,-0.0037152150734456324,0.0056560987114262495,-0.012658627499393837,-0.0037152150734456324,-0.0014099999999999998,-3.919422834064434e-06,0.005773754844639933,,,,,,,,,,,,,,,,,,
2022-01-20,0.9978712695271732,0.9915672660477964,1.0041752730065503,0.9978712695271732,-0.002252618926929295,0.005702295986381056,-0.009985128631068152,-0.002252618926929295,-0.00146,-4.058510760129863e-06,0.010283065690227966,,,,,,,,,,,,,,,,,,
2022-01-21,0.9993905887506158,0.9757339714876726,1.0230472060135591,0.9993905887506158,0.001522560344043633,-0.01596794801751822,0.01879346515922986,0.001522560344043633,-0.00157,-4.364528646161325e-06,-0.02044964096134294,,,,,,,,,,,,,,,,,,
2022-01-24,0.9937961055211136,0.9332355982207058,1.0543566128215216,0.9917961055211136,-0.005597894649474466,-0.043555287105737195,0.030604068535570184,-0.007599114215190328,-0.0014099999999999998,-3.919422834064434e-06,-0.044500847219660855,,,,,,,,,,,,,,,,,,
2022-01-25,0.9898688843987312,0.929969196839432,1.0497685719580303,0.9878688843987312,-0.003951737283497514,-0.0035000822809390097,-0.004351507647126551,-0.003959706133670471,-0.0014299999999999998,-3.97505717109059e-06,0.0032944593983719184,,,,,,,,,,,,,,,,,,
2022-01-26,0.9864654758521704,0.9531960990372896,1.0197348526670509,0.9844654758521704,-0.003438241771412165,0.02497599090033953,-0.02860984801151023,-0.0034452026987694673,-0.0014000000000000002,-3.8916060821625464e-06,0.022633660312242565,,,,,,,,,,,,,,,,,,
2022-01-27,0.9833492211415512,0.9458680434812954,1.0208303988018073,0.9813492211415512,-0.0031590104133417674,-0.0076878782481332175,0.0010743441119924757,-0.003165428130348258,-0.00146,-4.058510760129863e-06,-0.008107804654206019,,,,,,,,,,,,,,,,,,
2022-01-28,0.9877486269049964,0.950149527726557,1.025347726083436,0.9857486269049964,0.004473899677611914,0.004526513264475618,0.004425149649668558,0.0044830175320540455,-0.00148,-4.114147875156071e-06,-0.004059979322123541,,,,,,,,,,,,,,,,,,
2022-01-31,0.985413454371854,0.9609934248634374,1.005209250197162,0.9814467321225728,-0.002364136450849319,0.011412832212658985,-0.01964063056266574,-0.004364089043603858,-0.00149,-4.14196684950241e-06,0.016512666635791984,,,,,,,,,,,,,,,,,,
2022-02-01,0.9847597826790307,0.9631462763821876,1.0017490552927657,0.9807930604297498,-0.0006633476434924068,0.0022402354303892036,-0.0034422632936550457,-0.0006660287017404842,-0.00132,-3.6690820672813373e-06,0.01411623564873632,,,,,,,,,,,,,,,,,,
2022-02-02,0.981014567591846,0.9631803559012596,0.9942245455993238,0.9770478453425648,-0.003803176320824053,3.5383534056743216e-05,-0.007511371888684004,-0.0038185578979769152,-0.00134,-3.7247114044181018e-06,0.007993353579051954,,,,,,,,,,,,,,,,,,
2022-02-03,0.9836847089629392,0.9469457741664876,1.0157994100762824,0.979717986713658,0.002721816229138918,-0.01685518359599547,0.02170019295183767,0.0027328665467318825,-0.0013,-3.6134538410337314e-06,-0.02074551684971837,,,,,,,,,,,,,,,,,,
2022-02-04,0.9798532677525142,0.933233628514323,1.021848673307597,0.9758865455032332,-0.0038949890910313645,-0.014480391619292265,0.005955174979733968,-0.003910759282144904,-0.00132,-3.6690820672813373e-06,-0.01583266492041413,,,,,,,,,,,,,,,,,,
2022-02-07,0.9793845259013656,0.94434487383922,1.010323724938524,0.9734791792746852,-0.0004783796376204297,0.01190617760162116,-0.011278527506199398,-0.0024668505162211973,-0.00134,-3.7247114044181018e-06,0.006827944749937531,,,,,,,,,,,,,,,,,,
2022-02-08,0.981796530885972,0.9370336293887436,1.022458979358213,0.9758911842592914,0.002462776285327317,-0.007742133888811842,0.01201125354195498,0.002477716047716072,-0.0013,-3.6134538410337314e-06,-0.006857053060990381,,,,,,,,,,,,,,,,,,
2022-02-09,0.9811074679900526,0.9553305370397148,1.002783945915403,0.975202121363372,-0.0007018387967796524,0.019526415143613196,-0.019242858481383518,-0.0007060857880814009,-0.00132,-3.6690820672813373e-06,0.023883188858399018,,,,,,,,,,,,,,,,,,
