,p_pct,l_pct,s_pct,pac_pct,p,l,s,pac,riskfree,riskfree_daily,benchmark,p_return_ann,l_return_ann,s_return_ann,pac_return_ann,p_alpha,l_alpha,s_alpha,pac_alpha,p_sr,l_sr,s_sr,pac_sr,p_std_dev,l_std_dev,s_std_dev,pac_std_dev,total_trades
2022-04-29,1.006014530025832,0.8348207438293687,1.1751888607427583,0.97781910086308,-0.007553134987338561,0.00736870629258668,-0.01790004291946934,-0.007769237654274397,0.0031,8.597828370371374e-06,0.010496465907648078,,,,,,,,,,,,,,,,,
2022-05-02,1.0072520846312416,0.815526713481791,1.1969580003011555,0.9790566554684896,0.0012301557964353727,-0.023111584720660994,0.018523949882096824,0.001265627358186583,0.00309,8.570136061702982e-06,-0.021235602094240802,,,,,,,,,,,,,,,,,
2022-05-03,1.0075040733831724,0.8178087457206261,1.1951799455661818,0.9793086442204204,0.00025017446553410316,0.0027982311322363174,-0.0014854779654143169,0.00025737913176260285,0.00308,8.542443477921324e-06,0.0019257103731598058,,,,,,,,,,,,,,,,,
2022-05-04,1.006973229751762,0.8173602576660983,1.2035280064301384,0.9771960192409592,-0.0005268898115993181,-0.0005484021256493277,0.006984773209193884,-0.002157261647723896,0.00313,8.680903644142646e-06,-0.01460726946568136,,,,,,,,,,,,,,,,,
2022-05-05,1.0083698045290497,0.7975677931924872,1.2261136204583245,0.9785925940182468,0.001386903579980947,-0.024215105013946747,0.018766172376144974,0.0014291654384475105,0.00311,8.625520403482412e-06,-0.011876381604611908,,,,,,,,,,,,,,,,,
2022-05-06,1.0051907099771196,0.7768651577962289,1.2404580667507232,0.975413499466317,-0.0031527070105147326,-0.025957210876570436,0.011699116666721965,-0.0032486394965202114,0.00315,8.73628578346164e-06,-0.017984822564372505,,,,,,,,,,,,,,,,,
2022-05-09,1.005444635062333,0.7467825576798333,1.2710485170375456,0.9756674245515304,0.00025261384003361087,-0.03872306514779533,0.024660608130794293,0.0002603255802307025,0.00335,9.2900466255319e-06,-0.03216152231205616,,,,,,,,,,,,,,,,,
2022-05-10,1.0082689034596626,0.7617550048891792,1.261724606622859,0.9784916929488598,0.002808974555972954,0.020049272784120165,-0.007335605438900217,0.0028947040008306946,0.0034999999999999996,9.705295024531324e-06,0.01384594083167956,,,,,,,,,,,,,,,,,
2022-05-11,1.0094053727020964,0.7935999085026538,1.2443278675255136,0.9776018492412276,0.0011271489565276571,0.041804652951518806,-0.013788063580617238,-0.0009094034359663494,0.004030000000000001,1.1172010465410054e-05,0.024627850867209977,,,,,,,,,,,,,,,,,
2022-05-12,1.0111492424874973,0.7976200104825054,1.2437955051164638,0.9793457190266288,0.0017276208672563076,0.005065653280425186,-0.0004278312998876599,0.001783824147586044,0.0035499999999999998,9.843697402756035e-06,-0.004176292873645071,,,,,,,,,,,,,,,,,
2022-05-13,1.012856512140464,0.8189912629469226,1.2258387919579803,0.9810529886795956,0.001688444772768305,0.026793776715166695,-0.014437030110349247,0.0017432757603348392,0.00366,1.0148158430922649e-05,0.02355670563040957,,,,,,,,,,,,,,,,,
2022-05-16,1.013280609609441,0.822430697254288,1.223247552588569,0.9814770861485724,0.00041871426395911904,0.004199598289961637,-0.002113850031840059,0.0004322880352749525,0.0034899999999999996,9.677613723724221e-06,0.00021794089442939146,,,,,,,,,,,,,,,,,
2022-05-17,1.0107689570369256,0.8320895697075926,1.2085653749902334,0.9789654335760568,-0.0024787334808307193,0.01174429953253342,-0.01200262168296684,-0.002559053703812486,0.00313,8.680903644142646e-06,0.012114873403930693,,,,,,,,,,,,,,,,,
2022-05-18,1.0141374477187175,0.8257985543297702,1.2055086587643633,0.9802296261886808,0.00333260203367014,-0.007560502627178889,-0.002529210491318934,0.0012913557202995918,0.0034899999999999996,9.677613723724221e-06,-0.011840688912809427,,,,,,,,,,,,,,,,,
2022-05-19,1.0087471041608362,0.8329963645426905,1.1875301614356804,0.9748392826307996,-0.005315200193037661,0.008716181658567024,-0.014913619407023404,-0.005499062070629224,0.00256,7.102049613072481e-06,-0.0023093681917211173,,,,,,,,,,,,,,,,,
2022-05-20,1.0056422120494517,0.8340963285182625,1.180220413237339,0.9717343905194148,-0.0030779687977071646,0.0013204907276826994,-0.006155421088003377,-0.00318502974460122,0.0025900000000000003,7.18516950803938e-06,0.002795125999039305,,,,,,,,,,,,,,,,,
2022-05-23,1.0100182910187974,0.8481285365248196,1.1749403631694737,0.9761104694887608,0.004351526732780497,0.016823246340724962,-0.004473783039713908,0.004503369451612116,0.0028799999999999997,7.988533978986467e-06,0.010931579635033328,,,,,,,,,,,,,,,,,
2022-05-24,1.0120386589261123,0.839939493592397,1.1871701419165264,0.9781308373960758,0.002000328038888277,-0.009655426718663374,0.010408850636522526,0.002069814811404669,0.00295,8.182414832802465e-06,-0.010210236084783775,,,,,,,,,,,,,,,,,
2022-05-25,1.0181168003842411,0.8350617393004,1.201446712696291,0.9821154694119432,0.00600583920833464,-0.0058072686535252105,0.012025715839447448,0.004073720880199527,0.0027800000000000004,7.711537919119493e-06,-0.011403699673558254,,,,,,,,,,,,,,,,,
2022-05-27,1.0270639006735185,0.8701618134530145,1.1842408391222312,0.9910625697012204,0.008787891807600756,0.04203290906612578,-0.014320962712900065,0.009110028879429466,0.0028199999999999996,7.82233964846668e-06,0.04125390745388113,,,,,,,,,,,,,,,,,
2022-05-30,1.022197944713964,0.8753429115985131,1.1693278290576237,0.986196613741666,-0.004737734386695447,0.005954177792448556,-0.012592886152837934,-0.004909837288095131,0.0028599999999999997,7.933136970450505e-06,0.010570824524312794,,,,,,,,,,,,,,,,,
2022-05-31,1.0129246696493517,0.8529822754946281,1.173141915032284,0.9769233386770536,-0.009071897583600719,-0.025545001630333575,0.003261776449581477,-0.009403069261644692,0.00256,7.102049613072481e-06,-0.015355648535564814,,,,,,,,,,,,,,,,,
2022-06-01,1.0111146220541236,0.8294673111165668,1.193036784219889,0.9751132910818254,-0.0017869518331058432,-0.027567940218248377,0.016958621060826795,-0.0018528041286016705,0.0027900000000000004,7.739238764736811e-06,-0.007308885394977316,,,,,,,,,,,,,,,,,
2022-06-02,1.0078298329477735,0.8371011088934084,1.174233930468498,0.9702280254892268,-0.003248681242169038,0.009203253310327009,-0.015760497915984883,-0.005009946677250965,0.0028399999999999996,7.877738860351258e-06,0.016608878044604314,,,,,,,,,,,,,,,,,
2022-06-03,1.00721791035554,0.8253082460584641,1.1848029481189748,0.969616102896993,-0.000607168563807714,-0.014087740070651278,0.009000776911854302,-0.000630699769701315,0.0028899999999999998,8.016232069918416e-06,-0.00543180765505924,,,,,,,,,,,,,,,,,
2022-06-07,1.0056025926507817,0.818069810849593,1.1888107479183296,0.9680007851922348,-0.0016037420384912293,-0.008770583892067862,0.00338267203480358,-0.0016659353118538833,0.00293,8.127021680293112e-06,0.0026248941574935625,,,,,,,,,,,,,,,,,
2022-06-08,1.0053716045385928,0.8275342075730641,1.1788843749704805,0.9677697970800458,-0.00022970118998999478,0.01156917979119898,-0.008349834458706518,-0.00023862388928030942,0.00407,1.1282674634127687e-05,-0.0007600709399544492,,,,,,,,,,,,,,,,,
2022-06-09,1.0039521102514577,0.79822530557221,1.2053542883970647,0.9663503027929108,-0.0014119100646238225,-0.03541714859958378,0.02245335843665508,-0.0014667685346432258,0.0052,1.440712235734054e-05,-0.02176301555104787,,,,,,,,,,,,,,,,,
2022-06-10,1.004577130123387,0.778850318861991,1.2483650330189608,0.9651562239118144,0.000622559448351323,-0.024272578900928377,0.035683072633436064,-0.0012356584125293724,0.0051400000000000005,1.424131055038913e-05,-0.02967730787507017,,,,,,,,,,,,,,,,,
2022-06-13,1.0114533754202744,0.770111874478978,1.2708559679957483,0.9720324692087016,0.006844915229199833,-0.011219671060520353,0.018016312842724203,0.0071244894106545775,0.00483,1.3384458943166422e-05,-0.02119134538331402,,,,,,,,,,,,,,,,,
2022-06-14,1.00877121486338,0.7509059694670015,1.2846975518939363,0.9693503086518074,-0.0026517886262229506,-0.024939110340261084,0.010891544161387046,-0.002759332267035952,0.00529,1.465582156301437e-05,-0.018602747202765446,,,,,,,,,,,,,,,,,
2022-06-15,1.010474912797265,0.7624011345853332,1.2766097826433749,0.9710540065856924,0.0016888843662292707,0.015308394906609957,-0.006295465604832962,0.0017575668142661982,0.00534,1.4793978194704849e-05,0.009408166102794713,,,,,,,,,,,,,,,,,
2022-06-16,1.0126440473133722,0.7285293936675028,1.3148197925934195,0.9732231411017996,0.002146648559638642,-0.04442771578016225,0.02993084532920176,0.0022337938996144224,0.00571,1.581612435663793e-05,-0.03480257116620755,,,,,,,,,,,,,,,,,
2022-06-17,1.0162043779442118,0.7467187251134421,1.3287643610478497,0.9743968910381084,0.003515875731739504,0.024967189524601086,0.010605687968025856,0.001206044006495821,0.00609,1.6865505822805105e-05,0.0010465226905147507,,,,,,,,,,,,,,,,,
2022-06-20,1.017944065894894,0.7543378966309343,1.3246245654317212,0.9761365789887904,0.0017119469158375367,0.010203536165956928,-0.0031155227649722894,0.0017853997346282124,0.00584,1.6175167768750498e-05,0.006415130203383468,,,,,,,,,,,,,,,,,
2022-06-21,1.0085537257678938,0.7414378821393257,1.31874389966933,0.9667462388617905,-0.009224809536803824,-0.0171011088654347,-0.004439496228483941,-0.009619903944925068,0.00618,1.7113985646632912e-05,0.0016997969686953773,,,,,,,,,,,,,,,,,
2022-06-22,1.0142181767890823,0.7403618904491049,1.331148793401928,0.9724106898829792,0.005616409792027488,-0.0014512229765171192,0.009406598002621003,0.005859294604401821,0.00625,1.7307232409002893e-05,-0.0057506481263257525,,,,,,,,,,,,,,,,,
2022-06-23,1.0144231933439212,0.72301748582358,1.34890323113713,0.9726157064378176,0.00020214245763949812,-0.02342692789738776,0.013337680823665377,0.0002108333001389351,0.00638,1.7666083689471535e-05,-0.014933864315175627,,,,,,,,,,,,,,,,,
2022-06-27,1.009648893139797,0.7503328648094012,1.305189516077202,0.966162310507513,-0.004706418618433017,0.03777969346717325,-0.03240685769807017,-0.006635093272285286,0.006500000000000001,1.799728999851702e-05,0.03431514101453459,,,,,,,,,,,,,,,,,
2022-06-28,1.0103370262789009,0.7408816859253593,1.316016961239451,0.9668504436466164,0.0006815568696993957,-0.0125959815000809,0.00829568811952397,0.0007122334742513114,0.00627,1.7362443307522568e-05,-0.008096412451723989,,,,,,,,,,,,,,,,,
2022-06-29,1.0092903016725283,0.7288678000626307,1.325937397889435,0.9658037190402444,-0.0010360152891037977,-0.01621566046368561,0.00753822856556563,-0.0010826127383508632,0.00604,1.672745189806868e-05,-0.007787212084252038,,,,,,,,,,,,,,,,,
2022-06-30,1.0134754989142605,0.7168500578760888,1.34632553455944,0.9699889162819758,0.004146673394955558,-0.016488233100034444,0.015376394618975109,0.004333382818084708,0.00636,1.7610878809026786e-05,-0.018675239941373878,,,,,,,,,,,,,,,,,
2022-07-01,1.0198533550445488,0.7365329683357522,1.339398336360354,0.9763667724122644,0.006293054086774497,0.027457499993765344,-0.0051452624356209675,0.006575184544103108,0.00468,1.2969758685033028e-05,0.00761225669685861,,,,,,,,,,,,,,,,,
2022-07-04,1.0213009184500434,0.734698298383729,1.362511066777905,0.975380146870511,0.0014193838735094833,-0.002490954282968194,0.017256054297003942,-0.0010105070856885057,0.00634,1.755567283456827e-05,0.0007172229128813434,,,,,,,,,,,,,,,,,
2022-07-05,1.0263998537904786,0.7266747005379434,1.380732535304561,0.9804790822109462,0.004992588617440452,-0.010920942465004857,0.013373446257391786,0.005227639045960686,0.005659999999999999,1.5678018413067818e-05,-0.00936499593864959,,,,,,,,,,,,,,,,,
2022-07-06,1.031713740804908,0.75856248060062,1.359472529270743,0.9857929692253756,0.00517720944211475,0.043881780993711095,-0.015397628063518076,0.005419684224621024,0.005829999999999999,1.614755068768403e-05,0.030386340616408436,,,,,,,,,,,,,,,,,
2022-07-07,1.030484314226184,0.7822256472018061,1.3333505095121088,0.9845635426466516,-0.001191635363666732,0.03119474955108492,-0.019214819863,-0.0012471448033253285,0.00612,1.6948334893518435e-05,0.023124093058091155,,,,,,,,,,,,,,,,,
2022-07-08,1.0295946290139348,0.790330919002141,1.323465867287276,0.9836738574344024,-0.0008633660890968731,0.010361807784402544,-0.007413386168389824,-0.0009036341218339183,0.006670000000000001,1.8466431534358563e-05,0.006542526421741357,,,,,,,,,,,,,,,,,
2022-07-11,1.0326186580350794,0.7636392225741045,1.3390374568765402,0.9842382464331264,0.0029371064455150364,-0.03377281058640225,0.011765765913692494,0.0005737562246455052,0.00645,1.785929215558646e-05,-0.015363636363636357,,,,,,,,,,,,,,,,,
2022-07-12,1.0271082848615,0.7852971035405445,1.3063588295629416,0.9787278732595472,-0.005336309905599301,0.028361404608624907,-0.02440456549275727,-0.005598617198172007,0.0066500000000000005,1.8411242513227677e-05,0.016803619241067214,,,,,,,,,,,,,,,,,
2022-07-13,1.0277722874916622,0.7702957319505991,1.322688206413211,0.9793918758897092,0.0006464777277612743,-0.019102797555614393,0.01249991692996999,0.0006784343721106811,0.0078000000000000005,2.158283641806591e-05,-0.01924997729955502,,,,,,,,,,,,,,,,,
2022-07-14,1.0298654907289992,0.7500434637490521,1.3471268810894323,0.9814850791270464,0.0020366410564014448,-0.026291549286223792,0.01847651967994235,0.002137247907468831,0.010009999999999998,2.7667693283106587e-05,-0.01555411535968898,,,,,,,,,,,,,,,,,
2022-07-15,1.0388918424219935,0.7696442529870413,1.345578795237432,0.9905114308200408,0.008764592827170903,0.026132871207244168,-0.0011491759786934619,0.009196626505033167,0.01056,2.9179960852054876e-05,0.006724348725665408,,,,,,,,,,,,,,,,,
2022-07-18,1.0356271321964026,0.7801229724773301,1.3179357009128772,0.9851372905975128,-0.003142492887401871,0.013615016872561725,-0.020543645918318143,-0.005425621608504572,0.008110000000000001,2.243717026328973e-05,0.017375869961231194,,,,,,,,,,,,,,,,,
2022-07-19,1.0382927911661413,0.7956444424770556,1.3077455488526288,0.9878029495672516,0.0025739562887709955,0.01989618373938673,-0.007731903804707674,0.0027058756126487893,0.00869,2.4034897942337707e-05,0.013360268123594032,,,,,,,,,,,,,,,,,
2022-07-20,1.0355372741163062,0.7907531459084144,1.3071258113216004,0.9850474325174168,-0.0026538921133606452,-0.006147590943277659,-0.00047389764130501,-0.002789541224838321,0.00866,2.3952279325945014e-05,-0.00022653135193917429,,,,,,,,,,,,,,,,,
2022-07-21,1.0371229619891358,0.8027768834734909,1.2982734495021828,0.986633120390246,0.0015312706866903447,0.01520542488802068,-0.006772386975104738,0.0016097578862539486,0.00905,2.50261302527921e-05,0.01354964426519234,,,,,,,,,,,,,,,,,
2022-07-22,1.0382416299152224,0.819052532928287,1.2842351358995598,0.9877517883163326,0.0010786261292885513,0.020274187996512705,-0.010813063771739184,0.001133823609777096,0.00851,2.3539149484053112e-05,0.01073057319145132,,,,,,,,,,,,,,,,,
2022-07-25,1.042090326940902,0.8080358812784559,1.2872298586322186,0.9893151111764906,0.0037069376865517256,-0.013450482364597671,0.002331911539362297,0.00158270820528994,0.00892,2.466822593882867e-05,-0.006458462355127037,,,,,,,,,,,,,,,,,
2022-07-26,1.0421958416367416,0.78548522115549,1.3099915481468634,0.9894206258723302,0.0001012529270367768,-0.02790799350059403,0.01768269230394548,0.0001066542850174379,0.00903,2.497107104360019e-05,-0.013045414069456807,,,,,,,,,,,,,,,,,
2022-07-27,1.0427664226591822,0.7858425995596288,1.310775331787606,0.9899912068947708,0.0005474796575128948,0.00045497788438719766,0.0005983119828913974,0.0005766819566124237,0.00883,2.4420419088455603e-05,0.004466098254161555,,,,,,,,,,,,,,,,,
2022-07-28,1.0406044678891535,0.8101026636102694,1.2821913581969089,0.9878292521247424,-0.0020732876731065497,0.030871403591807622,-0.021806920604551694,-0.0021838120934525307,0.00815,2.2547387805049723e-05,0.021916823857001777,,,,,,,,,,,,,,,,,
2022-07-29,1.0430479486655906,0.8385127073750532,1.2586682759849983,0.9902727329011792,0.0023481359650450173,0.035069683190736445,-0.018345999652493394,0.002473586170060438,0.0091,2.5163773514469412e-05,0.022457589874307793,,,,,,,,,,,,,,,,,
2022-08-01,1.0472267263024386,0.8268042419213575,1.270020547696776,0.99221275451127,0.0040063140358927996,-0.013963372708266863,0.009019272137365864,0.0019590780858997903,0.00865,2.3924739242620063e-05,-0.011089619600258005,,,,,,,,,,,,,,,,,
2022-08-02,1.0476921065779985,0.8127088366627856,1.2850467135064678,0.99267813478683,0.00044439304676946456,-0.017048056291797065,0.01183143519759744,0.00046903274871645806,0.00938,2.593445011700446e-05,-0.013474160038249194,,,,,,,,,,,,,,,,,
2022-08-03,1.0440068685032895,0.8212787855978722,1.269106288421963,0.9889928967121208,-0.0035174819506331723,0.010544919100765826,-0.012404549124139352,-0.003712419912926368,0.00873,2.4145052285762247e-05,0.00925232409569543,,,,,,,,,,,,,,,,,
2022-08-04,1.0493415432664688,0.8304133097186387,1.270641113827555,0.9943275714753,0.005109808109622138,0.011122318366127981,0.0012093749905695006,0.005394047602277352,0.00991,2.7392647315771512e-05,0.0073776574846116105,,,,,,,,,,,,,,,,,
2022-08-05,1.054409968252575,0.8167441911838271,1.2944470823345793,0.9993959964614064,0.004830100379261459,-0.01646062072324317,0.018735399199631964,0.005097339278831603,0.010820000000000001,2.989456528923462e-05,-0.017290691627665056,,,,,,,,,,,,,,,,,
2022-08-08,1.0506063307551496,0.8279873726384525,1.276400395412857,0.9934303926613968,-0.0036073610947825463,0.013765854200112448,-0.013941618137973122,-0.005969209223503302,0.01056,2.9179960852054876e-05,0.012920580323675823,,,,,,,,,,,,,,,,,
2022-08-09,1.0534356646738234,0.8152152202873711,1.2948312156012862,0.9962597265800706,0.002693048609977655,-0.015425540018058181,0.014439685426819171,0.0028480444524090487,0.010709999999999999,2.9592255015309377e-05,-0.0195037004788855,,,,,,,,,,,,,,,,,
2022-08-10,1.0521903781859872,0.8390440313579391,1.2685118315550457,0.9950144400922344,-0.0011821191645546847,0.029230086089619522,-0.020326497947470767,-0.0012499616863074214,0.01137,3.140562472681019e-05,0.026685019092442808,,,,,,,,,,,,,,,,,
2022-08-11,1.053804599092425,0.8416750396303533,1.2691092650955067,0.996628660998672,0.0015341528870667087,0.0031357213377181115,0.00047097198906587145,0.0016223090252720507,0.01135,3.135069146975589e-05,0.0006054577693206387,,,,,,,,,,,,,,,,,
2022-08-12,1.0551685326085554,0.8492734424987399,1.2642387292593809,0.9979925945148024,0.0012942945184573063,0.009027715579784434,-0.0038377592616182232,0.001368547353197469,0.010280000000000001,2.8410181771132414e-05,0.004581406405324895,,,,,,,,,,,,,,,,,
2022-08-15,1.0563648837808317,0.8438916512292635,1.265875176401198,0.9968886938039984,0.0011338010330148585,-0.006336935785536957,0.0012944130755871974,-0.0011061211444567398,0.01019,2.8162707597534364e-05,-0.001075592651550994,,,,,,,,,,,,,,,,,
2022-08-16,1.0561163546248402,0.8413868105050848,1.2678829588133942,0.9966401646480072,-0.00023526828637276953,-0.0029682018071039984,0.001586082458701954,-0.00024930481962115447,0.01002,2.7695196386234855e-05,0.006718924972004547,,,,,,,,,,,,,,,,,
2022-08-17,1.0610107933809836,0.8284058162756425,1.290652830555123,1.0015346034041506,0.004634374550408271,-0.015428093318517577,0.017958969779859668,0.004910938701604417,0.01091,3.0141885658085954e-05,-0.015273380679387438,,,,,,,,,,,,,,,,,
2022-08-18,1.060904496237762,0.8285801430384391,1.2902659095058835,1.001428306260929,-0.0001001847897161845,0.00021043643027551795,-0.0002997870845509176,-0.00010613426921068925,0.01079,2.9812120286409893e-05,0.010209844897249853,,,,,,,,,,,,,,,,,
2022-08-19,1.068922284000585,0.8175719048651484,1.31730972320482,1.009446094023752,0.007557501915823828,-0.01328566496045025,0.020959876177224057,0.008006352239791514,0.0116,3.203727933187572e-05,-0.016428694305866243,,,,,,,,,,,,,,,,,
2022-08-22,1.0725463921184766,0.8096098049988073,1.3560810952840296,1.010165362223675,0.003390431813553363,-0.009738715113570828,0.02943223707852427,0.0007125375036680648,0.01183,3.266879073726692e-05,-0.021512898994315632,,,,,,,,,,,,,,,,,
2022-08-23,1.0708140227784957,0.8020603297401598,1.3601658318627154,1.008432992883694,-0.0016151929209878846,-0.00932483180420296,0.0030121624679313452,-0.0017149363903823378,0.01206,3.3300159008264885e-05,-0.007194566091697219,,,,,,,,,,,,,,,,,
2022-08-24,1.0687801189238348,0.8054051159678416,1.3527532379257117,1.0063990890290333,-0.0018993997196482537,0.0041702426908027945,-0.005449772199359271,-0.0020168953901880116,0.01265,3.491910180719593e-05,0.0009002115497143137,,,,,,,,,,,,,,,,,
2022-08-25,1.065304635510166,0.8032778836640477,1.3479295034021683,1.0029236056153643,-0.0032518226641119474,-0.0026411954203166,-0.0035658643337938,-0.0034533848962662317,0.01253,3.4589901520387656e-05,0.0030579664523091576,,,,,,,,,,,,,,,,,
2022-08-26,1.065595514944038,0.7779675378297333,1.373821608104227,1.0032144850492366,0.00027304812555573044,-0.03150882944624922,0.019208797371603747,0.0002900314961615802,0.01298,3.5824202046397247e-05,-0.01995068370320563,,,,,,,,,,,,,,,,,
2022-08-29,1.0634833083740698,0.7781484097272089,1.3858603974613368,0.999609071338615,-0.001982184178092261,0.00023249285950943666,0.008762993161624877,-0.0035938612972127304,0.014339999999999999,3.9551211813204645e-05,-0.007868252516010976,,,,,,,,,,,,,,,,,
2022-08-30,1.0598796345868735,0.7799296593790251,1.3768718002351283,0.9960053975514188,-0.003388556979522117,0.002289087312330018,-0.006485932668740757,-0.003605083117513508,0.01424,3.927733676145628e-05,0.0025820730357801747,,,,,,,,,,,,,,,,,
2022-08-31,1.0640664225914132,0.7779212792661513,1.3872537563570813,1.0001921855559583,0.003950248563999947,-0.0025750785198667137,0.007540248932529581,0.004203579634038501,0.014379999999999999,3.9660754294956746e-05,-0.007956217807211119,,,,,,,,,,,,,,,,,
2022-09-01,1.0615976245452956,0.7456930617787193,1.414544377752278,0.9977233875098408,-0.0023201540746912164,-0.04142863596408408,0.019672407640013656,-0.002468323669960748,0.01417,3.9085608202427125e-05,-0.027676046543971045,,,,,,,,,,,,,,,,,
2022-09-02,1.0619008715087777,0.7702876241840309,1.3905563092739304,0.9980266344733228,0.0002856515090752243,0.03298215266566329,-0.016958159005562523,0.0003039389146113347,0.01391,3.8373357997834034e-05,0.02660436731190985,,,,,,,,,,,,,,,,,
2022-09-05,1.065745440817868,0.7619382218429993,1.42062600518677,0.9997361189244024,0.0036204596984912296,-0.010839330762812294,0.021624220257963067,0.001712864558952143,0.01494,4.11938969062664e-05,-0.01490804384172384,,,,,,,,,,,,,,,,,
2022-09-06,1.0682070355531257,0.7690592611549842,1.4184281553453006,1.00219771365966,0.002309739869371441,0.00934595365850055,-0.0015470995416422273,0.0024622444749780037,0.01505,4.1494950792309027e-05,0.003865918627127485,,,,,,,,,,,,,,,,,
2022-09-07,1.0692758073897468,0.7684970424180685,1.4211279177554588,1.0032664854962814,0.0010005287374537097,-0.000731047352672709,0.0019033480123644697,0.0010664281329464398,0.014690000000000002,4.050956250334359e-05,-0.0024421171276945985,,,,,,,,,,,,,,,,,
2022-09-08,1.0656954238878809,0.7702898181777288,1.4121743749920663,0.9996861019944152,-0.0033484190674866188,0.0023328336489354395,-0.0063003074188661135,-0.0035687263091371824,0.01543,4.25347048571556e-05,0.007532602043218262,,,,,,,,,,,,,,,,,
2022-09-09,1.0645996067871752,0.7892756960989088,1.390996862869475,0.9985902848937098,-0.001028264808258128,0.024647707230630145,-0.014996386067910539,-0.0010961611835147433,0.01387,3.826376487747751e-05,0.01607401523293306,,,,,,,,,,,,,,,,,
2022-09-12,1.062533681543921,0.7953328297259862,1.349799627190382,0.9947238148896932,-0.0019405654765258795,0.007674293858300096,-0.029617058656845274,-0.0038719283198596077,0.012889999999999999,3.557738569059943e-05,0.021982064842492433,,,,,,,,,,,,,,,,,
2022-09-13,1.0623486392616617,0.7646530308180819,1.3801093415337675,0.9945387726074336,-0.00017415192146230662,-0.038574792541223646,0.02245497311810296,-0.00018602377814802562,0.014950000000000001,4.1221266785962385e-05,-0.024074157404490815,,,,,,,,,,,,,,,,,
2022-09-14,1.064154633243587,0.7511718420529416,1.3972025182627588,0.9963447665893592,0.0017000012191670244,-0.01763046535069257,0.012385378617896237,0.001815911085287114,0.014650000000000002,4.0400053395783786e-05,-0.013140907414238234,,,,,,,,,,,,,,,,,
2022-09-15,1.0641592613566464,0.7487985630380012,1.399585053503818,0.9963493947024183,4.349098255973516e-06,-0.003159435540680433,0.0017052182557053541,4.645091954413871e-06,0.01429,3.941427765319361e-05,-0.004438630098584251,,,,,,,,,,,,,,,,,
2022-09-16,1.0672888131400078,0.7405917957172615,1.4140509243912802,0.9994789464857798,0.0029408678728892745,-0.010959913287551526,0.010335828359446575,0.003141018401778828,0.014610000000000001,4.0290539983223184e-05,-0.014642387835554715,,,,,,,,,,,,,,,,,
2022-09-19,1.0668619206702492,0.7423723988576891,1.4506782950785428,0.9967863823727336,-0.00039997839807071056,0.0024042976856137876,0.025902441033394785,-0.002693967814443088,0.014490000000000001,3.996197391042955e-05,-0.005239093160602004,,,,,,,,,,,,,,,,,
2022-09-20,1.0710915830711567,0.718976813462096,1.482533205275951,1.001016044773641,0.003964582781481374,-0.03151462181459419,0.021958631562543296,0.004243298740537638,0.0151,4.163178271254786e-05,-0.018864311021737135,,,,,,,,,,,,,,,,,
2022-09-21,1.0696627723691905,0.7290604895311575,1.4695919078029565,0.9995872340716744,-0.0013339762206602268,0.01402503652448206,-0.008729178831839879,-0.0014273604398514772,0.01585,4.36834553763088e-05,0.009808705836424014,,,,,,,,,,,,,,,,,
2022-09-22,1.0702642554380162,0.6974769475640809,1.5023784159076852,1.0001887171405006,0.0005623109304753182,-0.04332087998265732,0.02230994055604496,0.0006017314430639686,0.01508,4.157705075091833e-05,-0.028946986903783944,,,,,,,,,,,,,,,,,
2022-09-23,1.0646300446083434,0.6822085878742962,1.506378353938124,0.9945545063108276,-0.005264317481449399,-0.021890844913382446,0.0026624038178970633,-0.005633147758136059,0.01625,4.47770632401312e-05,-0.008659301283965415,,,,,,,,,,,,,,,,,
2022-09-26,1.0579452296388363,0.6872620278714165,1.534120938698046,0.9864618006707176,-0.006279002742183848,0.007407470511132663,0.018416744164833965,-0.008137015707795459,0.01619,4.461304942826594e-05,-0.006877510040160573,,,,,,,,,,,,,,,,,
2022-09-27,1.0564986966371088,0.6787554108217971,1.539734489744211,0.98501526766899,-0.001367304243359846,-0.012377545542514579,0.003659132017928668,-0.0014663852170901936,0.0163,4.4913734040363806e-05,0.0047515543648586345,,,,,,,,,,,,,,,,,
2022-09-28,1.0611835681112656,0.6941867251382339,1.533672918376087,0.9897001391431468,0.004434337201805194,0.02273472015162792,-0.003936764038539375,0.004756140973574352,0.01627,4.483173236491389e-05,0.009508477134376303,,,,,,,,,,,,,,,,,
2022-09-29,1.0657564169588607,0.6750935473275094,1.5619117938820022,0.994272987990742,0.004309196811004279,-0.027504383358702866,0.01841258013202407,0.004620438723545339,0.016200000000000003,4.4640385734373567e-05,-0.025764975580583993,,,,,,,,,,,,,,,,,
2022-09-30,1.0665729076213712,0.7023098708534116,1.536328451681121,0.9950894786532526,0.0007661137662584583,0.04031489211183148,-0.016379505104635816,0.0008211936483968341,0.01693,4.663521184800068e-05,0.023990996981942736,,,,,,,,,,,,,,,,,
2022-10-03,1.068431213281663,0.7014022087634647,1.5329682676420406,0.994266341928911,0.0017423147044264287,-0.0012923954619118438,-0.0021871521258384208,-0.0008271987012219428,0.01605,4.4230312975290786e-05,,,,,,,,,,,,,,,,,,
2022-10-04,1.0696825905073917,0.7230828775605406,1.5137903532964228,0.99551771915464,0.0011712286295766372,0.03091046553060872,-0.01251031397741631,0.0012585935709152896,0.01651,4.548767818901567e-05,0.043011289839144595,,,,,,,,,,,,,,,,,
