,p_pct,l_pct,s_pct,pac_pct,p,l,s,pac,riskfree,riskfree_daily,benchmark,p_return_ann,l_return_ann,s_return_ann,pac_return_ann,benchmark_return_ann,p_alpha,l_alpha,s_alpha,pac_alpha,p_sr,l_sr,s_sr,pac_sr,p_std_dev,l_std_dev,s_std_dev,pac_std_dev,total_trades
2022-03-29,1.0229568724715077,1.013786972457873,1.0058885658986267,1.0026900679949038,-0.0019410791499883118,0.010725897816901808,-0.014439556637588447,-0.00198023538724057,-0.00255,-7.092354814997037e-06,0.0244283775477816,,,,,,,,,,,,,,,,,,
2022-03-30,1.022522505271295,1.0124847659231015,1.0063220380329725,1.002255700794691,-0.00042461926978731857,-0.0012844972071541783,0.00043093454786258256,-0.0004332018577598573,-0.00201,-5.588936495604102e-06,-0.007590152239474235,,,,,,,,,,,,,,,,,,
2022-03-31,1.01972731867456,1.0051412062034897,1.0080752245591151,0.9994605141979565,-0.0027336186561424114,-0.007253007617271767,0.0017421724456809784,-0.0027888956825272704,-0.002,-5.561103066709094e-06,-0.009476293225144428,,,,,,,,,,,,,,,,,,
2022-04-01,1.0189817091086468,1.0216413297170344,0.9900838819137434,0.9987149046320428,-0.0007311852416410636,0.01641572687669135,-0.01784722231740221,-0.0007460120288113048,-0.00187,-5.199293796942506e-06,0.009772798914478908,,,,,,,,,,,,,,,,,,
2022-04-04,1.0194722675352486,1.031467657572027,0.980785879085815,0.9973043463188448,0.00048142024750452705,0.009618177700107644,-0.00939112634573569,-0.0014123733476448797,-0.0019500000000000001,-5.421940093564004e-06,0.01155993582460857,,,,,,,,,,,,,,,,,,
2022-04-05,1.023277009972939,1.0286540663375898,0.991208955195633,1.0011090887565353,0.003732070561261125,-0.002727755168843604,0.010627269755895341,0.003815026427724133,-0.00198,-5.50543704314066e-06,-0.0019740691878916694,,,,,,,,,,,,,,,,,,
2022-04-06,1.0178799320483525,1.0023742914283151,1.0066945742557345,0.9957120108319484,-0.00527430780911331,-0.025547728599217945,0.015622961212093944,-0.005391098717613785,-0.00201,-5.588936495604102e-06,-0.019470194225001403,,,,,,,,,,,,,,,,,,
2022-04-07,1.0135653717934094,0.9991203579745976,1.001319387199566,0.9913974505770056,-0.004238771311917411,-0.0032462259672291216,-0.005339441766776587,-0.004333140715394035,-0.0020499999999999997,-5.700272992625877e-06,-0.0002905921519292809,,,,,,,,,,,,,,,,,,
2022-04-08,1.0184535433325814,1.0006818922511616,1.0095341960013464,0.9962856221161775,0.004822749153833961,0.0015629090770699072,0.008203984569553846,0.00493058715889072,-0.00191,-5.3106147207548915e-06,0.005907727866993673,,,,,,,,,,,,,,,,,,
2022-04-11,1.018567588886639,0.982332834771908,1.0257657362913009,0.994424730768236,0.00011197914210647752,-0.018336553925218935,0.01607824713045458,-0.0018678291713062345,-0.002,-5.561103066709094e-06,-0.018215508726924234,,,,,,,,,,,,,,,,,,
2022-04-12,1.0204102221275382,0.99607294966249,1.015710887882517,0.996267364009135,0.0018090436619069283,0.013987229586774896,-0.009802285310423486,0.00185296401415469,-0.00232,-6.451910768645597e-06,0.004500289256831325,,,,,,,,,,,,,,,,,,
2022-04-13,1.0190068211358527,0.99665559235518,1.0123214432064562,0.9948639630174496,-0.0013753301968686404,0.0005849397806529932,-0.0033370171733876353,-0.0014086590029787072,-0.00214,-5.950796382880874e-06,-0.0012625791107421236,,,,,,,,,,,,,,,,,,
2022-04-14,1.0118077652589117,0.9905997218596369,1.0039792019481169,0.9876649071405084,-0.007064776925552407,-0.006076191757709015,-0.00824070389333642,-0.0072362213775503115,-0.00115,-3.1962775512983654e-06,0.0004384956801306572,,,,,,,,,,,,,,,,,,
2022-04-19,1.017122630366421,0.9858055013394572,1.0194031526833154,0.9929797722480178,0.005252840796442504,-0.0048397151890771095,0.01536281897600067,0.0053812432426065815,-0.00104,-2.890387976295372e-06,-0.002551124763402024,,,,,,,,,,,,,,,,,,
2022-04-20,1.016178739071479,0.9786784970121034,1.0247701837740968,0.9901036538136934,-0.0009280014688120009,-0.007229625233040382,0.005264875899838151,-0.002896452188359433,-0.00105,-2.9181947314160794e-06,0.0034269853531745387,,,,,,,,,,,,,,,,,,
2022-04-21,1.0116481678104603,0.976472345165585,1.017915193098578,0.9855730825526748,-0.004458439334361963,-0.0022542151005194855,-0.006689295594328071,-0.004575855511256388,-0.00109,-3.0294245280115817e-06,0.005618658381407959,,,,,,,,,,,,,,,,,,
2022-04-22,1.0098467511993343,0.9582919491822648,1.0324927558596462,0.9837716659415487,-0.0017806750097959512,-0.01861844431471049,0.014320999293363057,-0.0018277859278180708,-0.00089,-2.47331995562039e-06,-0.019558177398983023,,,,,,,,,,,,,,,,,,
2022-04-25,1.0080748025953867,0.932394124931372,1.0548466829026435,0.9819997173376012,-0.0017546707971710651,-0.027024983641981026,0.02165044443763242,-0.0018011787341442043,-0.00068,-1.8895296172161125e-06,-0.02481111838374228,,,,,,,,,,,,,,,,,,
2022-04-26,1.009587280834268,0.909089234532602,1.0811765297791762,0.9835121955764824,0.0015003631030032771,-0.024994677439098223,0.024960828244802613,0.001540202315925221,-0.00061,-1.694960023779224e-06,-0.021383184652016718,,,,,,,,,,,,,,,,,,
2022-04-27,1.0122374622121748,0.917974182730714,1.080384220759043,0.9842833025736568,0.0026250146254980233,0.009773461020776475,-0.0007328211428109244,0.0007840339963678389,8.999999999999999e-05,2.4998878189741447e-07,0.011615018954917344,,,,,,,,,,,,,,,,,,
2022-04-28,1.0180452289153683,0.9245509410203016,1.0854229958758426,0.9900910692768504,0.0057375536077286515,0.00716442620425739,0.004663873296168131,0.005900503125479961,0.0028299999999999996,7.850039392076624e-06,-0.0011387667041973248,,,,,,,,,,,,,,,,,,
