,p_pct,l_pct,s_pct,pac_pct,p,l,s,pac,riskfree,riskfree_daily,benchmark,p_return_ann,l_return_ann,s_return_ann,pac_return_ann,benchmark_return_ann,p_sr,l_sr,s_sr,pac_sr,benchmark_sr,p_std_dev,l_std_dev,s_std_dev,pac_std_dev,benchmark_std_dev,total_trades
2022-01-18,1.00385370055749,0.9803998766954838,1.0273075244194962,1.00385370055749,,,,,-0.0014099999999999998,-3.919422834064434e-06,-0.02020533128930313,0.028577309182494792,-0.1262483837782319,0.2033907294420263,-0.06019577149104738,-0.012376186653984877,0.23936526749940587,-0.5836616200582969,1.051894615653255,-1.233741473168721,-0.13291691705235067,0.055665346710285,0.24243729156088553,0.1788561021851485,0.061154408527749636,0.20786778570739126,6677.0
2022-01-19,1.0001241681576445,0.9859451151747436,1.0143032211405454,1.0001241681576445,-0.0037152150734456324,0.0056560987114262495,-0.012658627499393837,-0.0037152150734456324,-0.0014099999999999998,-3.919422834064434e-06,0.005773754844639933,,,,,,,,,,,,,,,,,Regression for p
2022-01-20,0.9978712695271732,0.9915672660477964,1.0041752730065503,0.9978712695271732,-0.002252618926929295,0.005702295986381056,-0.009985128631068152,-0.002252618926929295,-0.00146,-4.058510760129863e-06,0.010283065690227966,,,,,,,,,,,,,,,,,,0,1,2,3
2022-01-21,0.9993905887506158,0.9757339714876726,1.0230472060135591,0.9993905887506158,0.001522560344043633,-0.01596794801751822,0.01879346515922986,0.001522560344043633,-0.00157,-4.364528646161325e-06,-0.02044964096134294,,,,,,,,,,,,,,,,,0,Model:,OLS,Adj. R-squared:,0.002
2022-01-24,0.9937961055211136,0.9332355982207058,1.0543566128215216,0.9917961055211136,-0.005597894649474466,-0.043555287105737195,0.030604068535570184,-0.007599114215190328,-0.0014099999999999998,-3.919422834064434e-06,-0.044500847219660855,,,,,,,,,,,,,,,,,1,Dependent Variable:,Rp-Rf,AIC:,-4140.1519
2022-01-25,0.9898688843987312,0.929969196839432,1.0497685719580303,0.9878688843987312,-0.003951737283497514,-0.0035000822809390097,-0.004351507647126551,-0.003959706133670471,-0.0014299999999999998,-3.97505717109059e-06,0.0032944593983719184,,,,,,,,,,,,,,,,,2,Date:,2024-04-26 14:09,BIC:,-4131.7671
2022-01-26,0.9864654758521704,0.9531960990372896,1.0197348526670509,0.9844654758521704,-0.003438241771412165,0.02497599090033953,-0.02860984801151023,-0.0034452026987694673,-0.0014000000000000002,-3.8916060821625464e-06,0.022633660312242565,,,,,,,,,,,,,,,,,3,No. Observations:,489,Log-Likelihood:,2072.1
2022-01-27,0.9833492211415512,0.9458680434812954,1.0208303988018073,0.9813492211415512,-0.0031590104133417674,-0.0076878782481332175,0.0010743441119924757,-0.003165428130348258,-0.00146,-4.058510760129863e-06,-0.008107804654206019,,,,,,,,,,,,,,,,,4,Df Model:,1,F-statistic:,2.125
2022-01-28,0.9877486269049964,0.950149527726557,1.025347726083436,0.9857486269049964,0.004473899677611914,0.004526513264475618,0.004425149649668558,0.0044830175320540455,-0.00148,-4.114147875156071e-06,-0.004059979322123541,,,,,,,,,,,,,,,,,5,Df Residuals:,487,Prob (F-statistic):,0.146
2022-01-31,0.985413454371854,0.9609934248634374,1.005209250197162,0.9817338309952236,-0.002364136450849319,0.011412832212658985,-0.01964063056266574,-0.004072839464537958,-0.00149,-4.14196684950241e-06,0.016512666635791984,,,,,,,,,,,,,,,,,6,R-squared:,0.004,Scale:,1.2268e-05
2022-02-01,0.9847597826790307,0.9631462763821876,1.0017490552927657,0.9810801593024006,-0.0006633476434924068,0.0022402354303892036,-0.0034422632936550457,-0.0006658339278787784,-0.00132,-3.6690820672813373e-06,0.01411623564873632,,,,,,,,,,,,,,,,,,Coef.,Std.Err.,t,P>|t|,[0.025,0.975]
2022-02-02,0.981014567591846,0.9631803559012596,0.9942245455993238,0.9773349442152156,-0.003803176320824053,3.5383534056743216e-05,-0.007511371888684004,-0.0038174404524172756,-0.00134,-3.7247114044181018e-06,0.007993353579051954,,,,,,,,,,,,,,,,,const,4.981304938711642e-05,0.00015839642127100646,0.314483427008047,0.7532885840658017,-0.00026141169975261297,0.0003610377985268458
2022-02-03,0.9836847089629392,0.9469457741664876,1.0157994100762824,0.9800050855863088,0.002721816229138918,-0.01685518359599547,0.02170019295183767,0.0027320637483574384,-0.0013,-3.6134538410337314e-06,-0.02074551684971837,,,,,,,,,,,,,,,,,Rm-Rf,-0.017651348172892562,0.012108427669533735,-1.4577737634181425,0.14554745155142534,-0.04144255717678555,0.006139860831000422
2022-02-04,0.9798532677525142,0.933233628514323,1.021848673307597,0.976173644375884,-0.0038949890910313645,-0.014480391619292265,0.005955174979733968,-0.003909613599742179,-0.00132,-3.6690820672813373e-06,-0.01583266492041413,,,,,,,,,,,,,,,,,,0,1,2,3
2022-02-07,0.9793845259013656,0.94434487383922,1.010323724938524,0.9740481335384348,-0.0004783796376204297,0.01190617760162116,-0.011278527506199398,-0.002177390108507038,-0.00134,-3.7247114044181018e-06,0.006827944749937531,,,,,,,,,,,,,,,,,0,Omnibus:,3.446,Durbin-Watson:,2.005
2022-02-08,0.981796530885972,0.9370336293887436,1.022458979358213,0.976460138523041,0.002462776285327317,-0.007742133888811842,0.01201125354195498,0.002476268781342661,-0.0013,-3.6134538410337314e-06,-0.006857053060990381,,,,,,,,,,,,,,,,,1,Prob(Omnibus):,0.179,Jarque-Bera (JB):,3.952
2022-02-09,0.9811074679900526,0.9553305370397148,1.002783945915403,0.9757710756271216,-0.0007018387967796524,0.019526415143613196,-0.019242858481383518,-0.0007056743729054737,-0.00132,-3.6690820672813373e-06,0.023883188858399018,,,,,,,,,,,,,,,,,2,Skew:,-0.037,Prob(JB):,0.139
2022-02-10,0.9800392942824004,0.9552823611557478,1.0006957743840657,0.9747029019194696,-0.0010887428161570067,-5.042849788539083e-05,-0.0020823743138720374,-0.001094697039431547,-0.0013800000000000002,-3.8359734119142175e-06,-0.002820372274644156,,,,,,,,,,,,,,,,,3,Kurtosis:,3.434,Condition No.:,76
2022-02-11,0.9789999318507022,0.9440717834929492,1.0098276271834683,0.9736635394877714,-0.0010605313866106636,-0.01173535503077383,0.009125503507820154,-0.0010663376805910563,-0.0012900000000000001,-3.585640144465607e-06,-0.010026680532167376,,,,,,,,,,,,,,,,
2022-02-14,0.9728063582292896,0.910635559227883,1.0328162693076397,0.9658396734969292,-0.006326429062874617,-0.03541703591792178,0.02276491700696437,-0.008035492419648516,-0.00126,-3.5022007212059947e-06,-0.02508966705992799,,,,,,,,,,,,,,,,
2022-02-15,0.9724730740466258,0.928698003548294,1.0140872566219006,0.9655063893142652,-0.00034260074458247747,0.019834986825822964,-0.018133924921897582,-0.0003450719532541724,-0.00156,-4.336707449148491e-06,0.021339643997679625,,,,,,,,,,,,,,,,,Regression for l
2022-02-16,0.9709906499896392,0.9233450392880804,1.016475372768141,0.9640239652572786,-0.0015243857095372793,-0.005763945049694796,0.00235494148126425,-0.0015353850304806738,-0.0017000000000000001,-4.726229497320489e-06,-0.005630676968341963,,,,,,,,,,,,,,,,,,0,1,2,3
2022-02-17,0.972731271050594,0.90260242581156,1.040699228366571,0.9657645863182334,0.0017926239155581225,-0.0224646395376894,0.023831227246029485,0.0018055786201229829,-0.00151,-4.197605631528489e-06,-0.019710347010214235,,,,,,,,,,,,,,,,,0,Model:,OLS,Adj. R-squared:,0.687
2022-02-18,0.9781900858867124,0.8865224849576863,1.0676967988926815,0.9712234011543516,0.005611842652311072,-0.01781508712367552,0.025941760875987763,0.005652324503768291,-0.00148,-4.114147875156071e-06,-0.019973871214657546,,,,,,,,,,,,,,,,,1,Dependent Variable:,Rp-Rf,AIC:,-3267.7368
2022-02-21,0.980718620070629,0.8651678586965895,1.1011851056896371,0.9719669275492934,0.002584910867936774,-0.02408808194201184,0.031364996908941345,0.0007655565074504711,-0.0015,-4.169786101626549e-06,-0.022921522171840625,,,,,,,,,,,,,,,,,2,Date:,2024-04-26 14:09,BIC:,-3259.3521
2022-02-22,0.980569308466972,0.8990670251948055,1.0669873159841072,0.9718176159456364,-0.00015224713857919792,0.039182184309628054,-0.03105544156821205,-0.00015361798783974923,-0.00169,-4.698404687419888e-06,0.008540040755935063,,,,,,,,,,,,,,,,,3,No. Observations:,489,Log-Likelihood:,1635.9
2022-02-23,0.9851308426592456,0.8956030130055941,1.0795743965578657,0.97637915013791,0.004651924298349819,-0.003852896493963698,0.011796841804205593,0.00469381714987227,-0.00149,-4.14196684950241e-06,-0.010896907427025981,,,,,,,,,,,,,,,,,4,Df Model:,1,F-statistic:,1071.
2022-02-24,0.990268407839223,0.8747036610299521,1.1107488788934623,0.9815167153178872,0.005215109463134082,-0.023335508782518333,0.02887664104946719,0.005261854658870524,-0.0015,-4.169786101626549e-06,-0.02378335373117957,,,,,,,,,,,,,,,,,5,Df Residuals:,487,Prob (F-statistic):,4.43e-125
2022-02-25,0.9950429787349224,0.9065952796553722,1.0884064020594413,0.9862912862135867,0.004821491686398005,0.03645991213512034,-0.020114786752050362,0.004864482510777313,-0.00161,-4.4758162134339585e-06,0.027115912113372387,,,,,,,,,,,,,,,,,6,R-squared:,0.687,Scale:,7.3044e-05
2022-02-28,1.001052468484695,0.922139167026418,1.07433517012505,0.990354434369578,0.006039427319423973,0.017145343374117772,-0.01292828846629912,0.004119622887057917,-0.00149,-4.14196684950241e-06,0.007313386988814008,,,,,,,,,,,,,,,,,,Coef.,Std.Err.,t,P>|t|,[0.025,0.975]
2022-03-01,0.999244067566681,0.8987758300972487,1.094081705218191,0.9885460334515636,-0.0018064996340815265,-0.025336020597094944,0.018380237045430237,-0.001826013854489994,-0.00151,-4.197605631528489e-06,-0.022710054510627353,,,,,,,,,,,,,,,,,const,-0.0004896019871181915,0.0003865034665380882,-1.2667466905369746,0.20585136981952243,-0.0012490222028637512,0.00026981822862736813
2022-03-02,0.996549654381529,0.9049089218064638,1.0825597871386716,0.9858516202664116,-0.0026964515203111716,0.006823828037911817,-0.010531131289889917,-0.0027256324884985528,-0.00221,-6.145663487333586e-06,0.008191888468828123,,,,,,,,,,,,,,,,,Rm-Rf,0.9670259362966679,0.029545801799356244,32.729723933832716,4.427036144123999e-125,0.9089729532851131,1.0250789193082226
2022-03-03,1.0014188006928368,0.8823798701108169,1.1148271314569345,0.9907207665777196,0.00488600471627243,-0.024896485328791185,0.02980652403831585,0.004939025519877127,-0.0022,-6.117824494888957e-06,-0.024585578852437617,,,,,,,,,,,,,,,,,,0,1,2,3
2022-03-04,1.0055487457727028,0.8594913228110788,1.1459755689164042,0.9948507116575852,0.004124093812707175,-0.025939561944974487,0.027940150163696442,0.004168626740440606,-0.00228,-6.340544225214018e-06,-0.02985960354972994,,,,,,,,,,,,,,,,,0,Omnibus:,36.436,Durbin-Watson:,2.183
2022-03-07,1.006689839398176,0.8558305916045316,1.1636878721095871,0.9942114706223232,0.0011347969258281854,-0.004259183437215319,0.015456091450475773,-0.0006425497089879162,-0.00252,-7.008810283815059e-06,-0.003985793052308839,,,,,,,,,,,,,,,,,1,Prob(Omnibus):,0.000,Jarque-Bera (JB):,84.367
2022-03-08,1.0089596579981182,0.8715350806528193,1.1525230202611836,0.9964812892222654,0.002254734786335977,0.0183499973036072,-0.009594369861536278,0.002283034009375795,-0.00151,-4.197605631528489e-06,-0.0027789443403772873,,,,,,,,,,,,,,,,,2,Skew:,0.393,Prob(JB):,0.000
